precinct,total_crimes,pct_felony,pct_misdemeanor,pct_violation,pct_theft,pct_assault,pct_drug,pct_fraud,pct_harassment,pct_night,borough,area_km2,crimes_per_km2,raw_crimes_per_km2,raw_pct_felony,raw_pct_misdemeanor,raw_pct_theft,raw_pct_assault,raw_pct_drug,raw_pct_fraud,raw_pct_harassment,raw_pct_night
70,27978,-0.10915946979464168,0.49633848166036004,14.229037100579026,-0.11938393895538447,0.11133244918380648,-0.049843237632088935,0.1458489023435941,-0.4627625102812309,-0.26354852985128285,BROOKLYN,7.8,-0.25842290305148824,3586.923076923077,31.992994495675177,53.7779684037458,36.321395382085925,17.67102723568518,2.25534348416613,3.4491386089069986,13.99313746515119,24.59789834870255
71,24969,-0.5298286944120867,-0.6702983904184873,19.812567583803915,-0.7954122277411951,0.2945270888837774,-0.31808871747583806,0.22712266591509475,1.4151020562789831,-0.2784062409855781,BROOKLYN,6.3,-0.13781756959675143,3963.3333333333335,30.50182225960191,49.68561015659418,29.68881412952061,18.47090392086187,1.7501702110617166,3.6725539669189797,19.556249749689616,24.546437582602426
72,22306,0.7491272298162213,0.0711211568528809,12.678203174033891,0.16581588409966397,0.12396225316371215,0.3379970919450123,-0.1515619436642222,-1.0155846206304462,0.8524364625019832,BROOKLYN,7.1,-0.4010796606882771,3141.690140845071,35.03541647987088,52.28638034609522,39.11951941181745,17.726172330314714,2.9857437460772887,2.631578947368421,12.355420066349861,28.463193759526582
73,38600,-0.05894736366043191,-1.1338404885912419,19.769430051813472,-1.6540891637723478,1.198318507663475,0.5574156536992676,-0.18811838648198867,1.168744943499401,0.39258547334971516,BROOKLYN,8.4,0.06465057047989954,4595.238095238095,32.17098445595855,48.05958549222798,21.264248704663213,22.417098445595855,3.3989637305699483,2.5310880829015545,18.826424870466322,26.870466321243526
75,62984,0.8424221422541636,-1.1020890314854788,16.462911215546804,-0.5352265722051112,0.4459010445566904,-0.26440832064293823,-0.3054700289006869,0.2894627223213376,0.7395516027378276,BROOKLYN,11.5,0.3471334614486099,5476.869565217391,35.366124730090185,48.17096405436301,32.24152165629366,19.131843007748,1.8512638130318813,2.2084973961641055,16.221580083830816,28.072208814937127
76,10196,0.6378698896221332,0.33360849588076674,12.151824244801883,-0.4486015530678267,-0.8427391112249779,1.705452663971393,0.4288721637516022,-1.1736979467218054,-0.16161251765254245,BROOKLYN,5.9,-0.8539956338038683,1728.135593220339,34.64103570027462,53.2071400549235,33.09140839544919,13.50529619458611,5.561004315417811,4.227147901137701,11.887014515496274,24.9509611612397
77,24134,0.34883467405454127,-0.9397655981622244,17.643159028756113,-0.8959685689335938,0.6838321057039122,0.37192555074470873,-0.4109811883261292,0.5944913941469698,0.21682453063638296,BROOKLYN,5.7,-0.051082219540514506,4234.035087719298,33.6164746830198,48.74036628822408,28.702245794315072,20.17071351620121,3.0496395127206433,1.918455291290296,17.125217535427197,26.26170547774923
78,17177,-0.5122522843529214,0.8441306063847788,14.437911160272456,1.2792632495662573,-0.9558130369576541,-0.7404464291019865,-0.3761071056674564,-0.4560833498582208,-1.5295310316722002,BROOKLYN,5.5,-0.4070390268572684,3123.090909090909,30.56412644815742,54.99796239157012,50.043663037783084,13.011585259358444,0.954765092856727,2.014321476392851,14.012924259183793,20.213075624381442
79,30606,-0.04535314865855618,-0.3496756666981803,16.970528654512187,-0.49687555147261003,0.16267074849125865,0.6037614926899681,-0.17583413002231804,0.43529294189465934,-0.05736491934461309,BROOKLYN,5.8,0.28306025524985007,5276.896551724138,32.21917271123309,50.81029863425472,32.617787361955166,17.89518395085931,3.4862445272168854,2.564856564072404,16.65359733385611,25.31203032085212
81,20543,0.8750189322985179,-1.4139919398180454,17.441464245728472,-0.4475933769013824,0.36200173541460867,-0.18765278962270274,-0.19159170937476744,0.5730752354748571,0.11571426586527296,BROOKLYN,6.7,-0.42529322523337176,3066.1194029850744,35.481672589203136,47.076863165068396,33.10129971279754,18.765516234240373,1.9958136591539697,2.5215401840042837,17.061772866669912,25.911502701650196
