listing_id,comments_processed,longitude,latitude,is_unsafe
53881225,"Someone had broken into the unit when I was not there.  My friend and I locked the doors upon leaving for the evening, and when we returned, there was evidence that someone else had been inside the unit while we were not there.  This means that someone was able to break in, or they had a copy of the keys.   We left the unit immediately after seeing evidence that someone else had been (or was still) inside.  We then flagged down 2 police officers. They were able to escort us into the unit while we gathered our belongings.  They said they would wait for us outside; however, they left immediately after.   I relayed all of this information to the host, and they were concerned and apologetic. Because my friend and I could not stay there for because we believed it was unsafe, I requested a refund for the remainder of our trip. The host refused saying that we did not have a police report or evidence. We were not able to obtain a police report as they had left us as we were gathering our things.  The host also said that they had camera footage.  If that is true, then they would have seen my friend and I enter the unit, leave immediately, and return shortly after being escorted by NYPD.   They should have also seen an unauthorized person enter the unit as well. That should be evidence enough to deem our safety at risk, but apparently that is not the case.  I am sharing this because all of the doors were locked when we left, but someone was still able to get inside.  Someone was able to pick the front door or back door lock, or they had a copy of the key.      This was my first Airbnb experience with this type of incident. I understand that things like this happen; however,  the lack of resolution from both Airbnb and the host is very disappointing.  I would also be wary about staying here, as this is a garden unit.",-73.95527,40.68598,0
53881225,"Listed in their ad they had a crib stated in their description and I was privately messaged/it was confirmed it would be in our room when we arrived. Upon our arrival there was no crib in sight and no message stating where to find it or any heads up. When we realized this we reached out & didn’t get a response until the next morning. I’m never one to complain where I stay, but traveling with a baby is stressful enough and this made our trip very difficult in the beginning. They ended up ordering us a pack n play later which I do appreciate, but I don’t appreciate how long the response times were & how there was no prior communication.   Overall after this incident we had a good stay, we were just disappointed and wish we had better communication with our host.",-73.95527,40.68598,0
54013154,for the price it is amazing for 2 to 4 people. the carpet squares need to be set or taken off the stairs they are unsafe,-73.94677,40.68633,0
53882708,"Marco was very friendly and his family members helped us when we needed it right away. Altogether, the place is in a great location - just 20 mins out of Manhattan. There are many grocery stores and shops nearby and also the subway.  There was free parking on the street which was great!   The washroom had some insects in it which we wish weren't there but shower worked fine. We also came home one night and the heating was not working which was scary because there was a blizzard that night. Marco responded quickly though and his kind brother fixed the situation for us. One more thing is I wish the door wasn't always left unlocked to the main apartment - anyone could get in which we found odd. The value was pretty good for the place - it just needs a few touch ups.",-73.91501,40.74375,0
54017066,Lesa is my angel!!! She helped me a lot for my first time trip to NYC. When I couldn’t find the place she picked me up and saved me from danger! She is such a nice lady with kind and care! My bedroom is clean and comfortable. I slept very good like home. The bathroom is nice with hot water. I feel 200% safe in Lesa’s home.  It was a lovely stay there! Thank you Lesa for everything!!!,-73.94414,40.8169,0
54054024,AMAZING! My fiancé and I travelled to NYC for the first time and staying with Ava made it so easy and stress free! She was truly an amazing host :),-73.9357,40.72318,0
53891341,"Pros: The house is spacious and comfortable - it has a separate dining and living room apart from the bedroom. It has all the amenities that you may need. The location is also excellent - right in the middle of Hell's Kitchen and close to several bars/restaurants and other areas such as Times Square, Broadway, Central Park.   Cons: We had two main issues during our stay - (1) there was a mouse problem in the house which the owner informed us of only during check-in. He told us we should not leave any food outside - and we made sure to keep any food in the fridge and left nothing outside. Yet the mouse entered our bags and suitcases, chewed on things like the cigars we bought and spread it inside the suitcase. We could see and hear the mouse all the time. It was generally stressful and unhygienic to live with a mouse in the Airbnb. I think the owner should inform guests of this issue before they make the payment. (2) There is a noise issue - the house is right above two bars and since it is on the second floor, you can hear people loudly talking and screaming till 4 am. We couldn't sleep without earplugs.  But overall, we enjoyed our stay.",-73.98981,40.76169,0
54055516,"This place was amazing! It was much better than what I thought. The apartment is super clean and nice. The furnitures are comfortable as well. It has everything you need. Feel free to ask the host if you need something. He helped me a lot with the stuff I needed. He lives downstairs. I was a bit scared of the location but the location is actually really good. The surroundings are full of schools and courts. Feels safe to walk around. Also the subway station is like 5-10 minutes away. It’s super quiet during the night, this was the reason why I picked this Airbnb. There is some close food places as well like Burger King, Starbucks, Chipotle etc. there is a lot of street parking front of the building.   I had no issues staying here and would love to stay here again if I go back to NY one day. Highly recommend this place.",-73.91754,40.82859,0
53892466,"Well, this was the worst Airbnb experience I've had over the past five years- I feel hoodwinked. The location is fair for proximity to interesting events but in an alley that is filled with industrial businesses and trucks with significant traffic, creepy men, and significant noise during the day Monday-Friday, but fairly quiet at night and on weekends. The check-in process was confusing as the actual place is hard as it is above a commercial garage and to find among the many businesses and there are multiple doors, keys, and codes to navigate. Wifi login information was not readily available and I had to call the host for this. The pictures online are very flattering and this place is not nearly as nice in-person and it looks like an old industrial office that was converted to an apartment without any upgrades or consideration to make it comfortable beyond some half-dead plants. Overall, it has no style and is very drab and like a shabby bachelor pad with just the bare necessities that are generally low quality. No art to be found. This is a shame as it could be a cool space. Furthermore, it's not well maintained and we couldn't open the rooftop door nor close one of the windows. The showerhead popped off the first time we tried to use it and sprayed water all over me and a plumber had to be called.  The host told us the oven wasn't working, which was not critical for us but then there was a natural gas leak the second night that made us sick and we had to leave immediately. We wanted to leave the first day as it was not what we were expecting and should have because waking up to an extremely potent natural gas smell and finding another place to stay at 4 am was not how we wanted to spend our vacation. We had headaches and were nauseous for the rest of the day and had little sleep. Pros: Sean, the host, is kind and highly communicative, a close walk to trains and music venues. Cons: Everything else is pretty awful and potentially an unsafe space. Don't waste your money or your precious time here. We went to a 5-star hotel nearby for $50 more a night, and I regret not doing this sooner.  The host told us after people had complained about that smell but he didn't know why and was looking into it. Overall, just go somewhere else for your peace of mind and safety.",-73.93714,40.71152,0
53892466,"We stayed with Sean for a weekend of shows in the area. The space is absolutely huge (especially in comparison to similar rentals in the Brooklyn area) and the private rooftop was such a nice feature to have (it is quite big). Sean also had a collection of living plants scattered around the apartment which made for a nice experience. Check in / check out was easy and straight forward. Although the area has a lot of graffiti and when we first arrived we second guessed if we were staying in a good area, we never felt unsafe during our stay. Living in Baltimore city for 6 years, I think there is a big difference between run down and unsafe. The area is a bit industrial and can come off as a bit rough on the edges, but we ran into people living on the block and really did feel safe the entire time. If we come back to the city for a show and are in the area, we'll most likely request for another stay.",-73.93714,40.71152,0
54057437,"The place was clean and the location was nice! We selected and requested to bring our cats and apparently how Airbnb shows it online Pharo missed it. The other guest in the space complained about our cats due to his girlfriend’s allergies, which almost caused us having to leave and finding another place for the night. Fortunately Pharo allowed us to stay for the one night we booked, but the scare definitely didn’t leave the best aftertaste. Lesson learned, for any Airbnb you book, make sure to mention your pet selection in direct messages in addition to your selection before arrival. 👍🏼",-73.95522,40.68847,0
54057437,"My stay at this Airbnb was very disappointing. To begin with the place was NOTHING like what is advertised. The place is SUPER small and very disappointing. The unit was so cold I might as well sleep outside. The room was not cleaned, the room had dusty and hair everywhere. The blanket that was provided was useless, I had to get my own blanket to keep me warm. My first day was horrible and very hard to get a hold of the host but once I did he did start communicating at a decent time. I asked him if I was the only one staying in the unit, he assured me I was. That was a lie, the next morning when I was using the bathroom I walked into the next guest which scared the hell out of me because I wasn’t covered up properly, since I was suppose to be there alone.  Place needs a lot of TLC. It looks run down, nothing like the pictures and horribly built. The host was pleasant he tried to accommodate me by offering wine or water and a free extra day . I wouldn’t recommend or stay here again.",-73.95522,40.68847,0
53892466,"Amazing,such a treat,perfect location,felt safe at night n so close to metro n good coffee.the balcony was so rad n it was wildly spacious. Small shower n could use art but overall a totally steal!would love to stay again for future visits.",-73.93714,40.71152,0
54023696,"I just want to start out by saying, I don't usually give back reviews because I do my home work, this was a fast booking. I was not impressed with the area at all, dirty and absolutely no parking. the communication with the host was terrible, I was assuming they could not speak English because I sent a few messages and I did not recieve a text back. The place is located In an chinese area so to get help from anyone isn't the best, because they didnt or acted like they never understood me. It was pouring outside when I arrived, there are a few buildings that have the same number 42 on them so in the rain with a baby was very hard to find the building, so I asked a few people but none would reply, I did not know how to translate to Chinese. I did eventually find the box hanging on a fence , there was several boxes. I went to the lock box that was already unlocked so that was a security issue for me. I made sure I took the key out and change the lock box code so it doesn't stay unlocked. I went upstairs to find little drug bags on the stairs case in front of the door.  mind you when u unlock the door u have to turn left and not right, right will unlock it but the door will not open, left will open the door but once letting go it locks it right back, I did not know so at first I couldn't get in. I called and called.  Jason I assumed called me back when I ran back to see if there was another key in the lock box so I missed his call.  I did figure it out. I sent Jason a text apologizing for the call I did get in finally. I actually waited till today to hear back from Jason, all now Jason has  not replied back.. I explained my concerns all now I have not heard nothing. I didnt give him a low score because the place is clean, but the couch and white chair do need shampooing, especially the white chairs it's very dirty. there's some sort of pest in the house because I seen traps. I do usually stay in exceptionally clean places and this was mid. The only thing I didn't check out was the cooking utensils, it was such a short visit I didn't cook. 1 more thing, when I went back to put the key back in the lock box it was unlocked again! I text him once again, showing my concerns, still no reply. It's very concerning if someone around the neighborhood knows the code because they can easily copy a key and be inside waiting for a person like me, I did not travel with my other. I did have 3 of my children with me, 1 was a baby. I'm sorry Jason but I do have to leave a honest report.  I did wish you contated me back with my concerns.",-73.82395,40.75733,0
54057539,Just ask if you will have access to the entire place before you book.  He has a very vague way of answering direct questions.  This is in no way me attacking Mar just go over what your getting and watch out for hidden fees.,-73.93439,40.69209,0
54180355,"My stay here was excellent! The quick and precise communication from Brenda made my stay easy and stress free. The location is  great. It was quiet and relaxing. I would come back here, no questions asked!",-73.9467,40.70834,0
54058278,"The place is as you expect, a  hostel. In terms of hostels, Michael did a pretty good job of housing. He is a very hospitable host and also very accommodating. It is also comfortable for a smaller person (5'6""). Temperature was not a problem for me.   Now for some small critiques.  1. The rooms are a bit tiny. For me, it worked, but I can see for someone over 5'10"", it might be a tad tight.  2. I wish the bathroom were bigger and more comfortable. The stalls, showers, and sinks are pretty tight and tiny. Everything is in one area for a floor of 20 I believe. It can be a little uncomfortable. But otherwise, it's relatively clean.  3. Each room has a meshed ceiling, but I would have preferred a closed top for more noise cancellation. Not sure if that is a safety thing or not, but I would liked it.  4. This is not an issue for the establishment, but there are a couple homeless people as you step outside. Not ideal, but also, not a dealbreaker.  5. My stay ended up being on the 4th floor with no elevator.  It is what it is, and if this is what you are going for, I believe it will work for you. Michael is great and deserves the superhost title.",-73.9949,40.74941,1
54182445,"MaElena was extremely helpful in getting us to her place easily and stress free. She was fully available for information about the bnb itself, as well as local restaurants and events, without being intrusive.  The location was great for our purposes related to Columbia University.  It had everything we needed. It was quiet even though it was on an dynamic street, again everything one could need right in the neighborhood.",-73.96174,40.79831,0
54109811,"I didn’t stay long, but for the price it’s a steal of a value. Anyone would be lucky to stay at Jakob’s place. He’s very friendly and accommodating and the room was nice and peaceful with a bathroom right by it. Would definitely come back.",-73.81578,40.70681,0
54182445,"This was THE BEST Airbnb I have ever stayed at!! MaElena is the kindest, most welcoming host. She met me at the apartment when I arrived and showed me around the place. She made sure I felt safe and answered all my questions as this was my first time staying in NYC by myself. She also was very flexible with timing, as I arrived at the apartment later than originally planned. She was very communicative and told me to not stress and take my time getting there. She is SO kind and truly made the experience amazing!  STAY HERE! The welcoming nature you will be met with will make your stay in NYC feel like home. Thank you, MaElena!!!",-73.96174,40.79831,0
54183001,"It is important to clearly explain the location of the property. I would’ve appretiated If I would’ve known that it was located on a lonely area in the back of the house. It was noisy, a baby crying the whole night, every night, people screaming in the house, I did not feel safe and definetly not good value for money ratio. This was the worst experinece I’ve had in my time using Airbnb. The host was not receptive to any of my request and of course, refused to refund. I originally boodked 5th to 10th but had to leave the property on the 7th due to I felt unsafe, the host rejected to refund the 3 remaining nights eventhough we left at 11 am on the 7th, I felt cheated. This was a very bad experience indeed.",-73.86896,40.83825,0
54067634,"What a steal!!! Blessed to find a spot open on one of the busiest weekends !!! For under $100 in the heart of NYC I’m still dreaming cause can’t believe it was real. Thanks a a million , room was perfect for my size lol but never complained had cold water after a nite of drinking to sober me up. And slept like a champ with my headphones on.",-73.99674,40.74952,0
54183564,"Amy and Dan have been very friendly at all times. The location is very good to be able to get away from the center of Manhattan with its prices and the apartment is fully equipped and everything works perfectly. As a big defect, in the two months I was there I found a cockroach up to 3 times. I think it is not so much because of the cleanliness of the apartment itself but rather that it came from outside but it was very unpleasant. A shame because otherwise it is very good.",-73.9416,40.78878,0
54067634,"So... This is a hostel, not a traditional airbnb I would think, which was a little shocking when I got there.  Pros:  1. Hosts are very nice and pleasant to talk with. Mike was there in the evening and Michael in the morning. They stayed in the pod next to mine and I felt quite safe. 2. Location is great.  3. The value is unbeatable in NYC, especially for single traveler like me, checking in late night, sleep, and checking out the next morning. 4. It's relatively clean and quiet. Most guests respected others and kept noise down at night. 5. It feels like an old dorm if you like that feeling: guests share 3 shower stalls, 4 restroom stalls and 2 sinks.   6. When I asked Michael if it's safe to walk around at night alone, he said should be fine especially there was a concert nearby that night and he said ""just walk fast"". I was like holy cow what did I do to myself. But I actually felt quite safe. I checked in almost 10pm and it was busy and bright on the street.  7. Free street parking- on a busy day, if you don't get a parking spot by the apartment building, you may park at a commercial parking spot, which means you will need to move your car by 7am (like me...) 8. They have security cameras inside and outside and the hosts monitor it closely. Women and men stay in different floors, and the entrance to each floor has a lock, which made me feel safe. Cons: 1. It was a little scary at first when I got there. It's a whole floor divided into many tiny pods and felt a little crappy... Ventilation didn't seem very well so air was not fresh.  2. The trash can in my room was not emptied. 3. Restroom can be cleaned a little more often.  In summary, this is not a top-notch airbnb as you may have experienced somewhere else, and for this price, I wouldn't expect that either... it's a great value and served my purpose. Strongly recommend to people with a tight budget.",-73.99674,40.74952,0
54122536,"Unfortunately this ABB was not as advertised. Your description and instructions were quite inadequate or incorrect. It was difficult to get into the ABB. It was not clear which lock box to use (there are 3), the lock to the gate was a pain to try to open. It was so hard to open, we almost left without even getting in to your unit. It was unsafe to have us lock this gate and doors at night if there was a fire, there was not a quick escape. The gate was horribly hard to lock and unlock. We did not know which door in the hallway to enter to get into the ABB, very confusing after a long day of travel. There are NOT TWO beds, there is one bed and a broken Sofa. There is not a Garden View. We found two dirty chairs and table under a dirty porch with horrible stuff all over it. Again, it Was not a garden view. The front window blinds were broken when we got there and the bottom of the backdoor, kitchen area was already chewed up. There was not a hot tub! There was not an ironing board, safe, ceiling fan or air conditioning.  I did not see the ethernet connection, fire extinguisher, first aid kit, patio or balcony, back yard (that you list in your amenities) The TV did not work, nor was there any internet. There are no instructions on safety exits for your ABB, especially with bars on all the windows and having to lock the gated door and front door. My husband got sick every night because of the stuffing air in the room. He could barely sleep here. We paid you a lot of money to stay in your ABB. So hoping it was as wonderful as you stated, especially for our future visits to NY. But your description is inaccurate and misleading. We paid for more than we got that is for sure. The location with great, the full stock kitchen was great and the cleanliness was much appreciated. But unfortunately there was so much NOT great.",-73.96828,40.67758,0
54068618,"As described. Will come back. Reasonable priced. Great host  Host is a very nice welcoming person. Happy to meet him. Place was confortable.  Neighborhood is a little rough very late at night, as described; but did not felt unsafe. People are doing their own business; you should too.",-73.93972,40.80582,0
54068618,"It’s a nice place, The host wasn’t there so their girlfriend let me in and they were cool Ig.  it’s right next to a train track and they pull the horn all day and night.  it’s clean and really close to a subway station.  The neighborhood is a little scary and loud but everyone is mind their business. ( I saw someone shit on the sidewalk)  one thing happened, their roommate forgot or didn’t have a key into the building and woke me up at 1:00am.",-73.93972,40.80582,1
54068618,"Unsafe neighborhood, people dealing drugs in front of the front door.",-73.93972,40.80582,1
54068618,"The communication with Trenton was perfect, he is a prompt host. The apartment is organized and the room is confortable. Stay in Central Harlem you seems to be a  feel unsafe, but for me brazilian that I'm used to São Paulo and Rio de Janeiro I felt more safe than in Brazil.",-73.93972,40.80582,0
54070027,"We had a great stay at Aileen’s! The apartment is in a great location—lots of bars, coffee shops, and restaurants nearby, pretty close to Prospect Park, and a 10 minute walk to the subway to Manhattan. We walked back from the subway pretty late at night a few times and it never felt unsafe or uncomfortable. The apartment is clean, spacious, and had everything we needed.  Be aware that there’s only a window AC in the bedroom and a fan in the living room. We were there during a heat wave and it still wasn’t a problem—the bedroom AC was good for sleeping and we didn’t spend much time in the apartment during the day. If you’re planning a hot-weather trip where you’ll be inside a lot, just keep that in mind.",-73.96139,40.68525,0
54074203,"Great home. Well located, I did not feel unsafe there at anytime despite hanging out pretty late. Very nice host, understanding and helpful! Would book again.",-73.96404,40.8025,0
54076605,"I regret choosing this place in Brooklyn. The outside area is scary. When I arrived the access was confusing and I wrote to the host, without having answers. I knocked on doors of other apartments in the building and one of them opened. A man came out who was in his room smoking and acting confused. I asked him and he showed me a door that wasn't mine, so I left. Then the same man told me I was online via video call with my host and found my stay. But when I entered that place in the basement, the feeling of insecurity invaded my mind. The doors weren't secure enough and everything smelled funny and bad. I felt like my life was in danger there. And that's why I left, even knowing that I wasn't due a refund. My peace of mind is worth more than what I paid. The host answered me after half an hour. It was truly a horrible and scary experience. I had to go to a hotel and lost the money.",-73.86919,40.67256,1
54129100,"Group of 8. Our host kept us waiting outside the apartment for an hour and a half. She left no instructions on how to get in to the building, said bluetooth “couldn’t connect” which is why she couldn’t buzz us in, and had us waiting for an additional half hour as she had to come and unlock the door manually. The area of the apartment is sketchy, with half drunk men and drug dealers standing outside and trying to speak to us. We were worried for our safety. When the host arrived, she acted like she hadn’t inconvenienced us and just unlocked the door to the apartment building, while also letting in the drunk men with us. When we got inside, she said that she had left our apartment unlocked (What?!) It looked NOTHING like the picture. Tiny living room that could only host 8 people if we were stacked on top of each other. Air mattresses had holes in them, and we had to keep refilling them. It was uncomfortable, very loud from all the people outside. We felt unsafe. We left the next morning",-73.88589,40.83555,1
54210471,"My stay with Jonathan was amazing! The home was very clean, and very spacious as there were 6 of us staying for the week. The walk to the subway is about a 5 minute walk which is very convenient. I will say that the area isn’t very nice and I recommend not staying out as late. I was with a group so walking back at 3am didn’t scare me but I know that if I was alone or even with just my boyfriend I would’ve been a little creeped. Over all though I really enjoyed the place.",-73.88475,40.67528,0
54131773,"this airbnb is nothing like the description. it vaguely looks like the pictures as the entirety of the apartment is not clean. they also did not explicitly state that the common area was shared in the description. the kitchen was visibly dirty.  upon arrival, the common area had a weird, unpleasant smell (like feet or cat litter?). there was no loose sheet on the bed and it was very clear the place had not been thoroughly cleaned. stray black hairs were everywhere, surfaces were clearly dirty, the comforter had stains on it, the shower/tub was dirty, lots of dust, the pillows were flat, and there was no remote to the smart tv. the toilets did not flush properly and we had to lift the lid up to flush the toilet multiple times. we even had to clean after we got there for our own comfort and safety, especially being in the midst of a pandemic.   to top everything off, we only had one roll of toilet paper and ran out of soap hours after arriving (the host was reimbursed us, but it was an inconvenience nonetheless to have to walk to duane reade to buy toilet paper and hand soap). to note, “breakfast included” means use their food and cook it yourself.   moreover, we were awkwardly confronted by the doorman who informed us that the host renting out a room to airbnb guests wasn’t allowed in the building.   the view is impeccable and the space itself has immense potential, it just feels very wasted.",-74.00416,40.70822,0
54076605,super sketchy no answer from host felt unsafe in a basement with lockbox’s for locks other guest super noisy think i didn’t spend nomore than a hour in this space until i booked another airbnb,-73.86919,40.67256,0
54210998,"We spent a 10-day stay in this very cozy and comfortable accommodation and we felt at home. Very bright, clean and identical to the photos. We did not meet Edward but he was very responsive to our messages and calls to facilitate our arrival. Edward was accommodating to shift our departure time according to our return flight to France. We highly recommend this accommodation, very well located 5/7 minutes walk from the metro, which is appreciable given all the kms on foot covered. The neighborhood is typical and we felt safe.  Don’t hesitate a minute about this choice!",-73.94237,40.68266,0
54211784,Hello .  You don’t go there . He is super Cruel he didn’t  like  me . He didn’t accept me out of the blue. He is creepy. He told me come to 2 pm to dos Check in then he says   no then yes . He is bipolar . I call Airbnb and then they gave me my money back after many calls . DONT STAY HERE ever . 🙏🙏🙏,-73.90483,40.77408,0
54136738,"PLEASE READ  *NO STOVE  First, after booking a 5 day stay ,  I received a long list from the host about what not to do such as don’t be loud when coming in because of elderly neighbors.  Also, I was told don’t speak to the neighbors but if they speak to us to not say we are staying in an AIR BNB but instead say we are staying with friends (whatever that means).  Upon entering the smell of the plug in aromas was so overpowering I had to unplug all of them from each room. On the other hand the place is clean for the most part and equipped with kitchen utensils , coffee, etc.   There isn’t any dressers , so it is really geared to overnight stay . This leads me to my next topic. I received a message that the property manager told our family of three that they don’t like people who shows up with a lot of stuff to do a long term stay, due to a situation that caused them to be overly suspicious . Due to that they issued us s full refund and we had to cut our stay short to one night.",-73.7677,40.66447,0
54136738,Faysal was a great host! We needed to quickly vacate our apartment for a few days due to a pipe burst and he made it easy/stress free. Great location and area.  Be sure to FULLY read the house rules and expectations. You will be held accountable.   -Thank you again for everything!!,-73.7677,40.66447,0
54083247,"This place was the worst Airbnb my family and I have ever been to, we had to request a cancellation as soon as we enter but had to stay for 2 days while we confirm another location. As soon as we enter the place smell of feces, stove has a lot of black smelly dirt around it, the fridge is rusty with drinking glasses on it, my kids were bitten by various bugs, the mattresses on the beds are extra thin with flat no good pillows, no tv or closets in rooms, after check out host accused us of stealing 3 towels and demanded $45. This place will only fit the requirements of a Junkie, beware!!!!",-73.76049,40.68928,0
54222180,Valeries place was beautiful. Cozy and very clean. She had extra blankets and towels for us. The pictures matched the place very accurately. The first 2 days we traveled by subway which was a first time experience for us. The walk was about 2 or 3 blocks so not bad at all. The only thing about that is I felt a little afraid at night in the neighborhood and we were a little further away from downtown Manhattan than we had anticipated. We had quite a few stops by subway which made it a little harder especially after we had been out shopping. Our last 2 days we decided to rent a car. The downside to that was parking. It took us 20 minutes just to find a spot we circled the blocks a few times til we finally found a spot and had to walk to the house. Other than that everything was great. Valerie was a great host and quick responses. I would recommend. Thank you Valerie🙂,-73.86788,40.69012,0
54142308,"This is NYC, so the mindset to begin with is: be thankful for any habitable shoebox you can find. I arrived with the right mindset, however, I traveled with my 14 year old daughter and the environment especially at the building entrance to the apartment is somewhat too harsh reality for a girl her age. I would not go back there. the building is shared by about five different renting companies and there's sort of an improvised long hallway to reach each reception and elevator. It is crowded and a part of the population made it feel unsafe.  The thing I regret the most is the fact that looking at 3 or 4 star hotels the day before traveling I found great options for half the price. In the apartment, the sheets and towels seemed old and have been used many times. there was discoloration on all towels. The shower had hot water but was very dark, though not unsafe. The toilet seat was rocking every time I sat on and for some reason its water pipes were constantly noisy. City location is very good; close to Penn station and to many subway lines.",-73.987,40.74804,0
54089885,"Pros: The place was clean & as described.  Parking was fairly easy depending on the time of day.  The floors are thin & creaky so take that in to consideration as there is another residence immediately under.  CONS: The keypad to enter the home didn't work so we always had to call security to be let in & again to lock the door when leaving, which was EXTREMELY annoying.  Eventually they gave us app access instead.  TRIPLE CHECK the lock after entering/exiting to make sure its actually locked.  I woke up a few times in the middle of the night with the downstairs door to the outside WIDE open, which was scary considering that I had a toddler in the home with me.  I called security so often about the lock (& sent a video for proof of it being faulty), that they eventually did a 3-way call with the actual manufacturer.  If you experience any issues make sure to resolve them before checking out - I've been trying to reach the host for 4 days regarding promised reimbursement to no avail.",-73.83317,40.83995,0
54227270,"Mike’s place is perfect for short or long term stays. I spent my first month in NY here. The place is exactly as described and accurate to the pictures. It’s a safe residential-feeling neighborhood and 10-15 min walk from great restaurants and bars. Subway is an easy 15 min walk, it’s 5 mins walk from the waterfront and an easy 10-15 min walk to Astoria park which is beautiful. Mike is an exceptional host - very quick to respond and help with any questions or issues, proactive and well organized. The place is really clean and very well stocked with everything you need. Instructions are clear and simple. All in all this is a no frills, low stress, very comfortable and well located stay. Highly recommend!",-73.93277,40.76824,0
54094489,"Fabiola did everything possible to solve any problems with the accommodation. She is an excellent host. The place is just as in the images. It is a quiet neighborhood but you can't trust it, on the main street (Liberty Av.) there are many nightclubs and spending the night can seem unsafe. I recommend walking along the street below (107th Av.) as a precaution. I returned late many times (01:00AM) and nothing ever happened to me. Even so, reducing the risks does not hurt. Nearby there are many places for food, clothing, supermarkets, among others. The accommodation is about 15 minutes walk from the nearest metro station. If you want to save on accommodation to visit New York and you don't mind leaving early to start your day of adventure, I recommend this accommodation for the price-quality ratio. The room is comfortable, the bed is comfortable and the shower has good pressure and hot water.",-73.81368,40.68879,0
54102963,"This is one of my favorite parts of Brooklyn and Paul’s spot is right in the heart of a fun, walkable neighborhood along with being an easy subway ride to Manhattan. He was super responsive and provided easy instructions for getting around and finding his place. For the price, this is a steal if you’re looking for a comfy room in Greenpoint.",-73.94966,40.72389,0
54163912,I rely so heavily on reviews when making a booking decision. I usually will only book an air b and b with 40 plus stellar reviews. When I booked this unit had no reviews but it was in walking distance to my child’s dance program so I felt it was worth taking the risk. I think its always important to list what was good first.  The good *Fairly priced. *Depending on your travel reasons you may like that its close to the hospital. *The listing says pet friendly if you have a pet. *Key fob access building  *Giselle is fairly responsive. *Laundry on site.  *Close to a bodega and coffee shop *Very close to subway and markets *Unit is pretty quiet inside with mostly offices inside *Couch that previous review mentioned being broke looks replaced.  The not so good and why I rated this listing a bit lower. *Each day I saw questionable people outside the unit sitting right out front of the unit often doing drugs. In the morning there was often remains of it on the dirt of the nearby trees. Inside the unit it felt safe. * The building is not lux (listing should have said old building with updates) this felt like false advertising. It is a very old building with updates but still incredibly old. The photos look different than in person. The hallways looks very rundown but its just old not their fault but by no means a lux experience.  *Pillows and towels were stained looking and need replacement. I actually soaked the towels in a bucket of oxiclean to remove most of the staines and re-cleaned the entire unit a day after I checked in. It could have been cleaned better. *It was not managed only by Giselle. Property management was involved and a superintendent. I mention that because on check in for whatever reason the code was not working for us and we were left outside and the area is pretty sketchy at night. There were junkies and mentally ill people approaching us and Giselle had the propery manager call us and I really did not have a way in the building until a tenant saw me and my daughter standing outside in the dark with questionable people approach us and let us in. Giselle later told us the code did work and other renting got in and there was not a willingness to come to the unit and see if we were safe. Even if there was a code entry error on my part which we tried multiple times after talking to air b and b they felt she should have come to the unit to help us get in.. Air B and B did let me know a host should do this and she is not able to use a property manager or superintendent as her listing did not disclose this. They said it went against their host guidelines and asked for permission to correct her on this but I felt really uncomfortable staying there if they were going to talk to her so I asked them to follow up after I checked out.   The unit advertises access to a laundry room but when you come in their is a rules list that tells you that you need approval from property management to use the laundry room and when you comtact them you cannot use it on weekends. Air b and b did say this was a false listing they asked me to send a screenshot. They told me once again Giselle did not disclose the property management part. If you have an issue your also asked to call property management and if they can’t reach the super they say “sorry there is nothing I can do he’s not answering his phone.”  The listing also mentions the use of PPE form cleaning personal and this was not the case. I am seriously immune compromised and this was the main reason I booked the unit. We had a clogged toilet and the super entered the unit without a mask. The cleaning lady does not wear a mask. I know because she knocked on my door at 9:52 on checkout was 10 am I felt pushed out of the unit when I was gathering my final items and she was not wearing a mask. I am going into all these details because my daughter did get ill on her stay and the lack of safety measures were evident and that was the main reason we choose this unit. We wear masks everywhere even in 100 degree weather outside.   *The area was pretty sketchy especially in the evening but there is some security outside. One afternoon a man pulled down his pants and exposed his private parts to me as I was walking by. I don’t feel this is Giselle’s fault you can’t control an area but I think because of the location of the hospital it does attract a mentally ill population and likely those trying to score perscription drugs and its good to know what you may see if you stay here. *There was a roach in our unit and one in the laundry room. When I asked Giselle why pest control skipped coming she said they came the week prior while I was out but this was not true as we did not leave the unit the week before due to my daugther being ill. When I told her this no reply.   Giselle was quick to reply half of the time she was super helpful and other it felt dismissive. I think she did try as much as she could I just think having so many people manage this unit lessened the experience for us.  There are reviews on some of her other listings that state similarly on helpful versus not so helpful responses. She also gets many positive reviews so I think its important to share that some of had different experiences than us at other locations.,-73.93908,40.84187,1
54229825,Was a super nice place for me and my girlfriend to stay at for a few days the area seems dangerous or whatever but it’s actually pretty chill and really close to NYC the jacuzzi is lovely and relaxing not really anything to complain about :),-73.94497,40.69609,1
54231833,Apartment was really clean and lovely. Sofia and Leah were kind and quiet. Excellent location!!! Cannot stress that enough.,-73.98994,40.75933,0
54169005,Space very clean & cozy! Love the set up & efforts put into keeping entertained & safe. I had a mommy-getaway set up for my wife & the steal was a sign lit with words “It Was All A Dream!” It was all a dream for her indeed 😃 Would definitely book again!,-73.77821,40.68583,0
