id,name,lat,lng,radius_km,polygon
2c5ea89d-fef6-4e3b-879c-6e8f4b6869b3,Review Warning Zone 82,40.67397,-73.97733,0.05,"[[40.673597, -73.977659], [40.673652, -73.977749], [40.67372, -73.977823], [40.673798, -73.977878], [40.673882, -73.977911], [40.67397, -73.977923], [40.674058, -73.977911], [40.674142, -73.977878], [40.67422, -73.977823], [40.674288, -73.977749], [40.674343, -73.977659], [40.674385, -73.977557], [40.674411, -73.977446], [40.674419, -73.97733], [40.674411, -73.977214], [40.674385, -73.977103], [40.674343, -73.977001], [40.674288, -73.976911], [40.67422, -73.976837], [40.674142, -73.976782], [40.674058, -73.976749], [40.67397, -73.976737], [40.673882, -73.976749], [40.673798, -73.976782], [40.67372, -73.976837], [40.673652, -73.976911], [40.673597, -73.977001], [40.673555, -73.977103], [40.673529, -73.977214], [40.673521, -73.97733], [40.673529, -73.977446], [40.673555, -73.977557]]"
0d142d46-c7fc-4c64-a0c8-bb4d38e5c4ed,Review Warning Zone 83,40.67683,-73.9842,0.05,"[[40.676457, -73.984529], [40.676512, -73.984619], [40.67658, -73.984693], [40.676658, -73.984748], [40.676742, -73.984781], [40.67683, -73.984793], [40.676918, -73.984781], [40.677002, -73.984748], [40.67708, -73.984693], [40.677148, -73.984619], [40.677203, -73.984529], [40.677245, -73.984427], [40.677271, -73.984316], [40.677279, -73.9842], [40.677271, -73.984084], [40.677245, -73.983973], [40.677203, -73.983871], [40.677148, -73.983781], [40.67708, -73.983707], [40.677002, -73.983652], [40.676918, -73.983619], [40.67683, -73.983607], [40.676742, -73.983619], [40.676658, -73.983652], [40.67658, -73.983707], [40.676512, -73.983781], [40.676457, -73.983871], [40.676415, -73.983973], [40.676389, -73.984084], [40.676381, -73.9842], [40.676389, -73.984316], [40.676415, -73.984427]]"
992ed653-2de9-44e6-80e9-f628b408fca8,Review Warning Zone 84,40.68314,-73.98769,0.05,"[[40.682725, -73.987917], [40.682767, -73.988019], [40.682822, -73.988109], [40.68289, -73.988183], [40.682968, -73.988238], [40.683052, -73.988271], [40.68314, -73.988283], [40.683228, -73.988271], [40.683312, -73.988238], [40.68339, -73.988183], [40.683458, -73.988109], [40.683513, -73.988019], [40.683555, -73.987917], [40.683581, -73.987806], [40.683589, -73.98769], [40.683581, -73.987574], [40.683555, -73.987463], [40.683513, -73.987361], [40.683458, -73.987271], [40.68339, -73.987197], [40.683312, -73.987142], [40.683228, -73.987109], [40.68314, -73.987097], [40.683052, -73.987109], [40.682968, -73.987142], [40.68289, -73.987197], [40.682822, -73.987271], [40.682767, -73.987361], [40.682725, -73.987463], [40.682699, -73.987574], [40.682691, -73.98769], [40.682699, -73.987806]]"
c6f2f002-f5f8-41fd-bc99-84d2eb7a91b2,Review Warning Zone 85,40.68369,-73.98586,0.05,"[[40.683317, -73.986189], [40.683372, -73.986279], [40.68344, -73.986353], [40.683518, -73.986408], [40.683602, -73.986441], [40.68369, -73.986453], [40.683778, -73.986441], [40.683862, -73.986408], [40.68394, -73.986353], [40.684008, -73.986279], [40.684063, -73.986189], [40.684105, -73.986087], [40.684131, -73.985976], [40.684139, -73.98586], [40.684131, -73.985744], [40.684105, -73.985633], [40.684063, -73.985531], [40.684008, -73.985441], [40.68394, -73.985367], [40.683862, -73.985312], [40.683778, -73.985279], [40.68369, -73.985267], [40.683602, -73.985279], [40.683518, -73.985312], [40.68344, -73.985367], [40.683372, -73.985441], [40.683317, -73.985531], [40.683275, -73.985633], [40.683249, -73.985744], [40.683241, -73.98586], [40.683249, -73.985976], [40.683275, -73.986087]]"
34df490f-d487-4ef2-b04f-ade869b2690a,Review Warning Zone 86,40.68452,-73.99093,0.05,"[[40.684147, -73.991259], [40.684202, -73.991349], [40.68427, -73.991423], [40.684348, -73.991478], [40.684432, -73.991511], [40.68452, -73.991523], [40.684608, -73.991511], [40.684692, -73.991478], [40.68477, -73.991423], [40.684838, -73.991349], [40.684893, -73.991259], [40.684935, -73.991157], [40.684961, -73.991046], [40.684969, -73.99093], [40.684961, -73.990814], [40.684935, -73.990703], [40.684893, -73.990601], [40.684838, -73.990511], [40.68477, -73.990437], [40.684692, -73.990382], [40.684608, -73.990349], [40.68452, -73.990337], [40.684432, -73.990349], [40.684348, -73.990382], [40.68427, -73.990437], [40.684202, -73.990511], [40.684147, -73.990601], [40.684105, -73.990703], [40.684079, -73.990814], [40.684071, -73.99093], [40.684079, -73.991046], [40.684105, -73.991157]]"
102e1298-6a89-4781-8e24-65dbb108e9aa,Review Warning Zone 87,40.68826,-73.98558,0.05,"[[40.687845, -73.985807], [40.687887, -73.985909], [40.687942, -73.985999], [40.68801, -73.986073], [40.688088, -73.986128], [40.688172, -73.986161], [40.68826, -73.986173], [40.688348, -73.986161], [40.688432, -73.986128], [40.68851, -73.986073], [40.688578, -73.985999], [40.688633, -73.985909], [40.688675, -73.985807], [40.688701, -73.985696], [40.688709, -73.98558], [40.688701, -73.985464], [40.688675, -73.985353], [40.688633, -73.985251], [40.688578, -73.985161], [40.68851, -73.985087], [40.688432, -73.985032], [40.688348, -73.984999], [40.68826, -73.984987], [40.688172, -73.984999], [40.688088, -73.985032], [40.68801, -73.985087], [40.687942, -73.985161], [40.687887, -73.985251], [40.687845, -73.985353], [40.687819, -73.985464], [40.687811, -73.98558], [40.687819, -73.985696]]"
7d32739d-ecbd-4800-9620-b87e0954b876,Review Warning Zone 88,40.68908,-73.98111,0.05,"[[40.688665, -73.981337], [40.688707, -73.981439], [40.688762, -73.981529], [40.68883, -73.981603], [40.688908, -73.981658], [40.688992, -73.981691], [40.68908, -73.981703], [40.689168, -73.981691], [40.689252, -73.981658], [40.68933, -73.981603], [40.689398, -73.981529], [40.689453, -73.981439], [40.689495, -73.981337], [40.689521, -73.981226], [40.689529, -73.98111], [40.689521, -73.980994], [40.689495, -73.980883], [40.689453, -73.980781], [40.689398, -73.980691], [40.68933, -73.980617], [40.689252, -73.980562], [40.689168, -73.980529], [40.68908, -73.980517], [40.688992, -73.980529], [40.688908, -73.980562], [40.68883, -73.980617], [40.688762, -73.980691], [40.688707, -73.980781], [40.688665, -73.980883], [40.688639, -73.980994], [40.688631, -73.98111], [40.688639, -73.981226]]"
d982eb07-13a0-47aa-8d12-a42afad7b829,Review Warning Zone 89,40.69009,-73.98312,0.05,"[[40.689675, -73.983347], [40.689717, -73.983449], [40.689772, -73.983539], [40.68984, -73.983613], [40.689918, -73.983668], [40.690002, -73.983701], [40.69009, -73.983713], [40.690178, -73.983701], [40.690262, -73.983668], [40.69034, -73.983613], [40.690408, -73.983539], [40.690463, -73.983449], [40.690505, -73.983347], [40.690531, -73.983236], [40.690539, -73.98312], [40.690531, -73.983004], [40.690505, -73.982893], [40.690463, -73.982791], [40.690408, -73.982701], [40.69034, -73.982627], [40.690262, -73.982572], [40.690178, -73.982539], [40.69009, -73.982527], [40.690002, -73.982539], [40.689918, -73.982572], [40.68984, -73.982627], [40.689772, -73.982701], [40.689717, -73.982791], [40.689675, -73.982893], [40.689649, -73.983004], [40.689641, -73.98312], [40.689649, -73.983236]]"
3032951d-0690-494a-8435-21e8a66ce1ce,Review Warning Zone 90,40.6903,-73.97589,0.05,"[[40.689927, -73.976219], [40.689982, -73.976309], [40.69005, -73.976383], [40.690128, -73.976438], [40.690212, -73.976471], [40.6903, -73.976483], [40.690388, -73.976471], [40.690472, -73.976438], [40.69055, -73.976383], [40.690618, -73.976309], [40.690673, -73.976219], [40.690715, -73.976117], [40.690741, -73.976006], [40.690749, -73.97589], [40.690741, -73.975774], [40.690715, -73.975663], [40.690673, -73.975561], [40.690618, -73.975471], [40.69055, -73.975397], [40.690472, -73.975342], [40.690388, -73.975309], [40.6903, -73.975297], [40.690212, -73.975309], [40.690128, -73.975342], [40.69005, -73.975397], [40.689982, -73.975471], [40.689927, -73.975561], [40.689885, -73.975663], [40.689859, -73.975774], [40.689851, -73.97589], [40.689859, -73.976006], [40.689885, -73.976117]]"
844250cd-082c-4881-b7b6-a7f7ee1fc307,Review Warning Zone 91,40.691276,-73.972881,0.066,"[[40.690947, -73.973389], [40.691002, -73.973479], [40.69107, -73.973553], [40.691148, -73.973608], [40.691232, -73.973641], [40.69132, -73.973653], [40.691408, -73.973641], [40.691492, -73.973608], [40.69157, -73.973553], [40.691638, -73.973479], [40.691693, -73.973389], [40.691735, -73.973287], [40.691761, -73.973176], [40.691769, -73.97306], [40.691761, -73.972944], [40.691735, -73.972833], [40.691693, -73.972731], [40.691681, -73.972711], [40.691682, -73.972702], [40.691674, -73.972586], [40.691648, -73.972475], [40.691606, -73.972373], [40.691551, -73.972283], [40.691483, -73.972209], [40.691405, -73.972154], [40.691321, -73.972121], [40.691233, -73.972109], [40.691145, -73.972121], [40.691061, -73.972154], [40.690983, -73.972209], [40.690915, -73.972283], [40.69086, -73.972373], [40.690818, -73.972475], [40.690792, -73.972586], [40.690784, -73.972702], [40.690792, -73.972818], [40.690818, -73.972929], [40.69086, -73.973031], [40.690872, -73.973051], [40.690871, -73.97306], [40.690879, -73.973176], [40.690905, -73.973287]]"
e9e8452f-7fb2-4399-983e-67268f4e48b1,Review Warning Zone 92,40.69424,-73.97312,0.05,"[[40.693825, -73.973347], [40.693867, -73.973449], [40.693922, -73.973539], [40.69399, -73.973613], [40.694068, -73.973668], [40.694152, -73.973701], [40.69424, -73.973713], [40.694328, -73.973701], [40.694412, -73.973668], [40.69449, -73.973613], [40.694558, -73.973539], [40.694613, -73.973449], [40.694655, -73.973347], [40.694681, -73.973236], [40.694689, -73.97312], [40.694681, -73.973004], [40.694655, -73.972893], [40.694613, -73.972791], [40.694558, -73.972701], [40.69449, -73.972627], [40.694412, -73.972572], [40.694328, -73.972539], [40.69424, -73.972527], [40.694152, -73.972539], [40.694068, -73.972572], [40.69399, -73.972627], [40.693922, -73.972701], [40.693867, -73.972791], [40.693825, -73.972893], [40.693799, -73.973004], [40.693791, -73.97312], [40.693799, -73.973236]]"
db7a4c19-42cf-4002-a7f5-a12397203ec5,Review Warning Zone 93,40.69575,-73.9743,0.05,"[[40.695335, -73.974527], [40.695377, -73.974629], [40.695432, -73.974719], [40.6955, -73.974793], [40.695578, -73.974848], [40.695662, -73.974881], [40.69575, -73.974893], [40.695838, -73.974881], [40.695922, -73.974848], [40.696, -73.974793], [40.696068, -73.974719], [40.696123, -73.974629], [40.696165, -73.974527], [40.696191, -73.974416], [40.696199, -73.9743], [40.696191, -73.974184], [40.696165, -73.974073], [40.696123, -73.973971], [40.696068, -73.973881], [40.696, -73.973807], [40.695922, -73.973752], [40.695838, -73.973719], [40.69575, -73.973707], [40.695662, -73.973719], [40.695578, -73.973752], [40.6955, -73.973807], [40.695432, -73.973881], [40.695377, -73.973971], [40.695335, -73.974073], [40.695309, -73.974184], [40.695301, -73.9743], [40.695309, -73.974416]]"
fc901299-7f5c-4438-b82c-720d52d4ad80,Review Warning Zone 94,40.69691,-73.97592,0.05,"[[40.696495, -73.976147], [40.696537, -73.976249], [40.696592, -73.976339], [40.69666, -73.976413], [40.696738, -73.976468], [40.696822, -73.976501], [40.69691, -73.976513], [40.696998, -73.976501], [40.697082, -73.976468], [40.69716, -73.976413], [40.697228, -73.976339], [40.697283, -73.976249], [40.697325, -73.976147], [40.697351, -73.976036], [40.697359, -73.97592], [40.697351, -73.975804], [40.697325, -73.975693], [40.697283, -73.975591], [40.697228, -73.975501], [40.69716, -73.975427], [40.697082, -73.975372], [40.696998, -73.975339], [40.69691, -73.975327], [40.696822, -73.975339], [40.696738, -73.975372], [40.69666, -73.975427], [40.696592, -73.975501], [40.696537, -73.975591], [40.696495, -73.975693], [40.696469, -73.975804], [40.696461, -73.97592], [40.696469, -73.976036]]"
f8c6e8c0-a70f-4dda-aeaa-49f7cca0a024,Review Warning Zone 95,40.71271,-73.99104,0.05,"[[40.712337, -73.991369], [40.712392, -73.991459], [40.71246, -73.991533], [40.712538, -73.991588], [40.712622, -73.991621], [40.71271, -73.991633], [40.712798, -73.991621], [40.712882, -73.991588], [40.71296, -73.991533], [40.713028, -73.991459], [40.713083, -73.991369], [40.713125, -73.991267], [40.713151, -73.991156], [40.713159, -73.99104], [40.713151, -73.990924], [40.713125, -73.990813], [40.713083, -73.990711], [40.713028, -73.990621], [40.71296, -73.990547], [40.712882, -73.990492], [40.712798, -73.990459], [40.71271, -73.990447], [40.712622, -73.990459], [40.712538, -73.990492], [40.71246, -73.990547], [40.712392, -73.990621], [40.712337, -73.990711], [40.712295, -73.990813], [40.712269, -73.990924], [40.712261, -73.99104], [40.712269, -73.991156], [40.712295, -73.991267]]"
a087e2ce-76f1-4b1b-98b5-22f1b622863b,Review Warning Zone 96,40.714285,-73.989625,0.084,"[[40.713777, -73.990319], [40.713832, -73.990409], [40.7139, -73.990483], [40.713978, -73.990538], [40.714062, -73.990571], [40.71415, -73.990583], [40.714238, -73.990571], [40.714322, -73.990538], [40.7144, -73.990483], [40.714468, -73.990409], [40.714523, -73.990319], [40.714565, -73.990217], [40.714591, -73.990106], [40.714599, -73.98999], [40.714591, -73.989874], [40.714577, -73.989814], [40.714592, -73.989808], [40.71467, -73.989753], [40.714738, -73.989679], [40.714793, -73.989589], [40.714835, -73.989487], [40.714861, -73.989376], [40.714869, -73.98926], [40.714861, -73.989144], [40.714835, -73.989033], [40.714793, -73.988931], [40.714738, -73.988841], [40.71467, -73.988767], [40.714592, -73.988712], [40.714508, -73.988679], [40.71442, -73.988667], [40.714332, -73.988679], [40.714248, -73.988712], [40.71417, -73.988767], [40.714102, -73.988841], [40.714047, -73.988931], [40.714005, -73.989033], [40.713979, -73.989144], [40.713971, -73.98926], [40.713979, -73.989376], [40.713993, -73.989436], [40.713978, -73.989442], [40.7139, -73.989497], [40.713832, -73.989571], [40.713777, -73.989661], [40.713735, -73.989763], [40.713709, -73.989874], [40.713701, -73.98999], [40.713709, -73.990106], [40.713735, -73.990217]]"
907c1077-228c-40bf-a5bc-d2afdb42c57c,Review Warning Zone 97,40.71451,-73.985935,0.099,"[[40.713825, -73.986617], [40.713867, -73.986719], [40.713922, -73.986809], [40.71399, -73.986883], [40.714068, -73.986938], [40.714152, -73.986971], [40.71424, -73.986983], [40.714328, -73.986971], [40.714412, -73.986938], [40.71449, -73.986883], [40.714558, -73.986809], [40.714613, -73.986719], [40.714655, -73.986617], [40.714681, -73.986506], [40.714689, -73.98639], [40.714681, -73.986274], [40.714655, -73.986163], [40.714613, -73.986061], [40.714581, -73.986008], [40.714608, -73.986028], [40.714692, -73.986061], [40.71478, -73.986073], [40.714868, -73.986061], [40.714952, -73.986028], [40.71503, -73.985973], [40.715098, -73.985899], [40.715153, -73.985809], [40.715195, -73.985707], [40.715221, -73.985596], [40.715229, -73.98548], [40.715221, -73.985364], [40.715195, -73.985253], [40.715153, -73.985151], [40.715098, -73.985061], [40.71503, -73.984987], [40.714952, -73.984932], [40.714868, -73.984899], [40.71478, -73.984887], [40.714692, -73.984899], [40.714608, -73.984932], [40.71453, -73.984987], [40.714462, -73.985061], [40.714407, -73.985151], [40.714365, -73.985253], [40.714339, -73.985364], [40.714331, -73.98548], [40.714339, -73.985596], [40.714365, -73.985707], [40.714407, -73.985809], [40.714439, -73.985862], [40.714412, -73.985842], [40.714328, -73.985809], [40.71424, -73.985797], [40.714152, -73.985809], [40.714068, -73.985842], [40.71399, -73.985897], [40.713922, -73.985971], [40.713867, -73.986061], [40.713825, -73.986163], [40.713799, -73.986274], [40.713791, -73.98639], [40.713799, -73.986506]]"
70de0422-2f99-4e77-a6a0-99317e01cbc3,Review Warning Zone 98,40.71474,-73.99096,0.05,"[[40.714325, -73.991187], [40.714367, -73.991289], [40.714422, -73.991379], [40.71449, -73.991453], [40.714568, -73.991508], [40.714652, -73.991541], [40.71474, -73.991553], [40.714828, -73.991541], [40.714912, -73.991508], [40.71499, -73.991453], [40.715058, -73.991379], [40.715113, -73.991289], [40.715155, -73.991187], [40.715181, -73.991076], [40.715189, -73.99096], [40.715181, -73.990844], [40.715155, -73.990733], [40.715113, -73.990631], [40.715058, -73.990541], [40.71499, -73.990467], [40.714912, -73.990412], [40.714828, -73.990379], [40.71474, -73.990367], [40.714652, -73.990379], [40.714568, -73.990412], [40.71449, -73.990467], [40.714422, -73.990541], [40.714367, -73.990631], [40.714325, -73.990733], [40.714299, -73.990844], [40.714291, -73.99096], [40.714299, -73.991076]]"
8f5d5365-2799-4d88-b65f-a09c74aab35d,Review Warning Zone 99,40.716157,-73.990608,0.089,"[[40.715477, -73.990719], [40.715532, -73.990809], [40.7156, -73.990883], [40.715678, -73.990938], [40.715762, -73.990971], [40.71585, -73.990983], [40.715938, -73.990971], [40.715949, -73.990967], [40.715949, -73.990976], [40.715975, -73.991087], [40.716017, -73.991189], [40.716072, -73.991279], [40.71614, -73.991353], [40.716218, -73.991408], [40.716302, -73.991441], [40.71639, -73.991453], [40.716478, -73.991441], [40.716562, -73.991408], [40.71664, -73.991353], [40.716708, -73.991279], [40.716763, -73.991189], [40.716805, -73.991087], [40.716814, -73.991049], [40.716855, -73.990947], [40.716881, -73.990836], [40.716889, -73.99072], [40.716881, -73.990604], [40.716855, -73.990493], [40.716813, -73.990391], [40.716758, -73.990301], [40.71669, -73.990227], [40.716612, -73.990172], [40.716528, -73.990139], [40.71644, -73.990127], [40.716352, -73.990139], [40.716268, -73.990172], [40.716267, -73.990173], [40.716265, -73.990163], [40.716223, -73.990061], [40.716168, -73.989971], [40.7161, -73.989897], [40.716022, -73.989842], [40.715938, -73.989809], [40.71585, -73.989797], [40.715762, -73.989809], [40.715678, -73.989842], [40.7156, -73.989897], [40.715532, -73.989971], [40.715477, -73.990061], [40.715435, -73.990163], [40.715409, -73.990274], [40.715401, -73.99039], [40.715409, -73.990506], [40.715435, -73.990617]]"
37cc40bf-f182-4002-878b-378a07073c58,Review Warning Zone 100,40.71776,-73.98187,0.05,"[[40.717345, -73.982097], [40.717387, -73.982199], [40.717442, -73.982289], [40.71751, -73.982363], [40.717588, -73.982418], [40.717672, -73.982451], [40.71776, -73.982463], [40.717848, -73.982451], [40.717932, -73.982418], [40.71801, -73.982363], [40.718078, -73.982289], [40.718133, -73.982199], [40.718175, -73.982097], [40.718201, -73.981986], [40.718209, -73.98187], [40.718201, -73.981754], [40.718175, -73.981643], [40.718133, -73.981541], [40.718078, -73.981451], [40.71801, -73.981377], [40.717932, -73.981322], [40.717848, -73.981289], [40.71776, -73.981277], [40.717672, -73.981289], [40.717588, -73.981322], [40.71751, -73.981377], [40.717442, -73.981451], [40.717387, -73.981541], [40.717345, -73.981643], [40.717319, -73.981754], [40.717311, -73.98187], [40.717319, -73.981986]]"
f543c30c-786b-4404-888d-d69cbf2526a0,Review Warning Zone 101,40.717763,-73.983528,0.05,"[[40.717389, -73.983857], [40.717445, -73.983947], [40.717513, -73.984021], [40.717591, -73.984076], [40.717675, -73.984109], [40.717763, -73.984121], [40.71785, -73.984109], [40.717935, -73.984076], [40.718012, -73.984021], [40.71808, -73.983947], [40.718136, -73.983857], [40.718178, -73.983755], [40.718203, -73.983644], [40.718212, -73.983528], [40.718203, -73.983412], [40.718178, -73.983301], [40.718136, -73.983199], [40.71808, -73.983109], [40.718012, -73.983035], [40.717935, -73.98298], [40.71785, -73.982947], [40.717763, -73.982935], [40.717675, -73.982947], [40.717591, -73.98298], [40.717513, -73.983035], [40.717445, -73.983109], [40.717389, -73.983199], [40.717348, -73.983301], [40.717322, -73.983412], [40.717313, -73.983528], [40.717322, -73.983644], [40.717348, -73.983755]]"
9326fabe-9b5b-4261-8c92-ffd4e570afa6,Review Warning Zone 102,40.72051,-73.99054,0.05,"[[40.720095, -73.990767], [40.720137, -73.990869], [40.720192, -73.990959], [40.72026, -73.991033], [40.720338, -73.991088], [40.720422, -73.991121], [40.72051, -73.991133], [40.720598, -73.991121], [40.720682, -73.991088], [40.72076, -73.991033], [40.720828, -73.990959], [40.720883, -73.990869], [40.720925, -73.990767], [40.720951, -73.990656], [40.720959, -73.99054], [40.720951, -73.990424], [40.720925, -73.990313], [40.720883, -73.990211], [40.720828, -73.990121], [40.72076, -73.990047], [40.720682, -73.989992], [40.720598, -73.989959], [40.72051, -73.989947], [40.720422, -73.989959], [40.720338, -73.989992], [40.72026, -73.990047], [40.720192, -73.990121], [40.720137, -73.990211], [40.720095, -73.990313], [40.720069, -73.990424], [40.720061, -73.99054], [40.720069, -73.990656]]"
7e54381e-439a-4b97-a1b1-d972c4dba7e6,Review Warning Zone 103,40.72085,-73.98204,0.05,"[[40.720435, -73.982267], [40.720477, -73.982369], [40.720532, -73.982459], [40.7206, -73.982533], [40.720678, -73.982588], [40.720762, -73.982621], [40.72085, -73.982633], [40.720938, -73.982621], [40.721022, -73.982588], [40.7211, -73.982533], [40.721168, -73.982459], [40.721223, -73.982369], [40.721265, -73.982267], [40.721291, -73.982156], [40.721299, -73.98204], [40.721291, -73.981924], [40.721265, -73.981813], [40.721223, -73.981711], [40.721168, -73.981621], [40.7211, -73.981547], [40.721022, -73.981492], [40.720938, -73.981459], [40.72085, -73.981447], [40.720762, -73.981459], [40.720678, -73.981492], [40.7206, -73.981547], [40.720532, -73.981621], [40.720477, -73.981711], [40.720435, -73.981813], [40.720409, -73.981924], [40.720401, -73.98204], [40.720409, -73.982156]]"
8cd7cf3b-b6a0-4eb0-855e-5ba75431206b,Review Warning Zone 104,40.72175,-73.98361,0.05,"[[40.721377, -73.983939], [40.721432, -73.984029], [40.7215, -73.984103], [40.721578, -73.984158], [40.721662, -73.984191], [40.72175, -73.984203], [40.721838, -73.984191], [40.721922, -73.984158], [40.722, -73.984103], [40.722068, -73.984029], [40.722123, -73.983939], [40.722165, -73.983837], [40.722191, -73.983726], [40.722199, -73.98361], [40.722191, -73.983494], [40.722165, -73.983383], [40.722123, -73.983281], [40.722068, -73.983191], [40.722, -73.983117], [40.721922, -73.983062], [40.721838, -73.983029], [40.72175, -73.983017], [40.721662, -73.983029], [40.721578, -73.983062], [40.7215, -73.983117], [40.721432, -73.983191], [40.721377, -73.983281], [40.721335, -73.983383], [40.721309, -73.983494], [40.721301, -73.98361], [40.721309, -73.983726], [40.721335, -73.983837]]"
fe3e6c8f-67b7-403e-9ab5-bbb81dcd8e9b,Review Warning Zone 105,40.722375,-73.97944,0.068,"[[40.721867, -73.979649], [40.721922, -73.979739], [40.72199, -73.979813], [40.722068, -73.979868], [40.722141, -73.979897], [40.722192, -73.979979], [40.72226, -73.980053], [40.722338, -73.980108], [40.722422, -73.980141], [40.72251, -73.980153], [40.722598, -73.980141], [40.722682, -73.980108], [40.72276, -73.980053], [40.722828, -73.979979], [40.722883, -73.979889], [40.722925, -73.979787], [40.722951, -73.979676], [40.722959, -73.97956], [40.722951, -73.979444], [40.722925, -73.979333], [40.722883, -73.979231], [40.722828, -73.979141], [40.72276, -73.979067], [40.722682, -73.979012], [40.722609, -73.978983], [40.722558, -73.978901], [40.72249, -73.978827], [40.722412, -73.978772], [40.722328, -73.978739], [40.72224, -73.978727], [40.722152, -73.978739], [40.722068, -73.978772], [40.72199, -73.978827], [40.721922, -73.978901], [40.721867, -73.978991], [40.721825, -73.979093], [40.721799, -73.979204], [40.721791, -73.97932], [40.721799, -73.979436], [40.721825, -73.979547]]"
de918881-4aaa-417f-aabe-51a4eb89ffa3,Review Warning Zone 106,40.722775,-73.991125,0.082,"[[40.722175, -73.991637], [40.722217, -73.991739], [40.722272, -73.991829], [40.72234, -73.991903], [40.722418, -73.991958], [40.722502, -73.991991], [40.72259, -73.992003], [40.722678, -73.991991], [40.722762, -73.991958], [40.72284, -73.991903], [40.722908, -73.991829], [40.722963, -73.991739], [40.723005, -73.991637], [40.723031, -73.991526], [40.723038, -73.991423], [40.723048, -73.991421], [40.723132, -73.991388], [40.72321, -73.991333], [40.723278, -73.991259], [40.723333, -73.991169], [40.723375, -73.991067], [40.723401, -73.990956], [40.723409, -73.99084], [40.723401, -73.990724], [40.723375, -73.990613], [40.723333, -73.990511], [40.723278, -73.990421], [40.72321, -73.990347], [40.723132, -73.990292], [40.723048, -73.990259], [40.72296, -73.990247], [40.722872, -73.990259], [40.722788, -73.990292], [40.72271, -73.990347], [40.722642, -73.990421], [40.722587, -73.990511], [40.722545, -73.990613], [40.722519, -73.990724], [40.722512, -73.990827], [40.722502, -73.990829], [40.722418, -73.990862], [40.72234, -73.990917], [40.722272, -73.990991], [40.722217, -73.991081], [40.722175, -73.991183], [40.722149, -73.991294], [40.722141, -73.99141], [40.722149, -73.991526]]"
fb2e76ee-c795-45a7-8835-8d4489a1b991,Review Warning Zone 107,40.72297,-73.98265,0.05,"[[40.722597, -73.982979], [40.722652, -73.983069], [40.72272, -73.983143], [40.722798, -73.983198], [40.722882, -73.983231], [40.72297, -73.983243], [40.723058, -73.983231], [40.723142, -73.983198], [40.72322, -73.983143], [40.723288, -73.983069], [40.723343, -73.982979], [40.723385, -73.982877], [40.723411, -73.982766], [40.723419, -73.98265], [40.723411, -73.982534], [40.723385, -73.982423], [40.723343, -73.982321], [40.723288, -73.982231], [40.72322, -73.982157], [40.723142, -73.982102], [40.723058, -73.982069], [40.72297, -73.982057], [40.722882, -73.982069], [40.722798, -73.982102], [40.72272, -73.982157], [40.722652, -73.982231], [40.722597, -73.982321], [40.722555, -73.982423], [40.722529, -73.982534], [40.722521, -73.98265], [40.722529, -73.982766], [40.722555, -73.982877]]"
1861d011-efd5-4139-bb17-f5eafd80cd97,Review Warning Zone 108,40.72333,-73.975025,0.086,"[[40.722637, -73.975339], [40.722692, -73.975429], [40.72276, -73.975503], [40.722838, -73.975558], [40.722922, -73.975591], [40.72301, -73.975603], [40.723098, -73.975591], [40.723182, -73.975558], [40.72326, -73.975503], [40.723319, -73.975438], [40.723332, -73.975459], [40.7234, -73.975533], [40.723478, -73.975588], [40.723562, -73.975621], [40.72365, -73.975633], [40.723738, -73.975621], [40.723822, -73.975588], [40.7239, -73.975533], [40.723968, -73.975459], [40.724023, -73.975369], [40.724065, -73.975267], [40.724091, -73.975156], [40.724099, -73.97504], [40.724091, -73.974924], [40.724065, -73.974813], [40.724023, -73.974711], [40.723968, -73.974621], [40.7239, -73.974547], [40.723822, -73.974492], [40.723738, -73.974459], [40.72365, -73.974447], [40.723562, -73.974459], [40.723478, -73.974492], [40.7234, -73.974547], [40.723341, -73.974612], [40.723328, -73.974591], [40.72326, -73.974517], [40.723182, -73.974462], [40.723098, -73.974429], [40.72301, -73.974417], [40.722922, -73.974429], [40.722838, -73.974462], [40.72276, -73.974517], [40.722692, -73.974591], [40.722637, -73.974681], [40.722595, -73.974783], [40.722569, -73.974894], [40.722561, -73.97501], [40.722569, -73.975126], [40.722595, -73.975237]]"
