date,year,hour,lat,lon,precinct,borough,offense_desc,law_category,premise_type
2023-05-16,2023.0,0.0,40.637497,-74.012861,72,BROOKLYN,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2023-12-01,2023.0,16.0,40.812868,-73.918108,40,BRONX,GRAND LARCENY OF MOTOR VEHICLE,FELONY,STREET
2022-06-27,2022.0,0.0,40.71305568,-74.00722513,1,MANHATTAN,MISCELLANEOUS PENAL LAW,FELONY,PUBLIC BUILDING
2022-11-01,2022.0,10.0,40.677306,-73.883473,75,BROOKLYN,PETIT LARCENY,MISDEMEANOR,STREET
2023-07-21,2023.0,12.0,40.750411,-73.985237,14,MANHATTAN,PETIT LARCENY,MISDEMEANOR,RESIDENCE - APT. HOUSE
2018-06-02,2018.0,0.0,40.67358,-74.009292,76,BROOKLYN,GRAND LARCENY,FELONY,COMMERCIAL BUILDING
2022-06-08,2022.0,14.0,40.781667,-73.832202,109,QUEENS,DANGEROUS DRUGS,FELONY,STREET
2023-05-14,2023.0,20.0,40.81620584392,-73.89600119326,41,BRONX,SEX CRIMES,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-04-01,2023.0,0.0,40.589841,-73.95706,61,BROOKLYN,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2022-07-13,2022.0,0.0,40.706756,-74.010091,1,MANHATTAN,PETIT LARCENY,MISDEMEANOR,CHAIN STORE
2022-10-05,2022.0,0.0,40.85121316769,-73.93521605199,34,MANHATTAN,SEX CRIMES,FELONY,RESIDENCE - APT. HOUSE
2022-04-01,2022.0,1.0,40.74266360845,-73.99804910848,10,MANHATTAN,SEX CRIMES,MISDEMEANOR,PUBLIC SCHOOL
2023-08-01,2023.0,0.0,40.678271,-73.878957,75,BROOKLYN,OFF. AGNST PUB ORD SENSBLTY &,MISDEMEANOR,RESIDENCE-HOUSE
2023-06-05,2023.0,9.0,40.688542,-73.943496,79,BROOKLYN,THEFT-FRAUD,FELONY,RESIDENCE - APT. HOUSE
2023-10-17,2023.0,12.0,40.66563719,-73.99598808,72,BROOKLYN,PETIT LARCENY,MISDEMEANOR,PARKING LOT/GARAGE (PRIVATE)
2023-12-01,2023.0,0.0,40.67113000169,-73.9135020552,73,BROOKLYN,SEX CRIMES,MISDEMEANOR,RESIDENCE-HOUSE
2023-06-30,2023.0,8.0,40.593865,-73.759103,101,QUEENS,PETIT LARCENY,MISDEMEANOR,RESIDENCE-HOUSE
2022-10-18,2022.0,9.0,40.742388,-73.937836,108,QUEENS,UNAUTHORIZED USE OF A VEHICLE,MISDEMEANOR,COMMERCIAL BUILDING
2018-01-12,2018.0,15.0,40.904262,-73.854264,47,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,RESIDENCE-HOUSE
2018-01-12,2018.0,15.0,40.904262,-73.854264,47,BRONX,FELONY ASSAULT,FELONY,RESIDENCE-HOUSE
2023-11-26,2023.0,9.0,40.683079,-73.787699,113,QUEENS,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2018-01-12,2018.0,15.0,40.904262,-73.854264,47,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,RESIDENCE-HOUSE
2018-01-12,2018.0,15.0,40.88731363447,-73.84727175776,47,BRONX,SEX CRIMES,MISDEMEANOR,RESIDENCE-HOUSE
2023-12-08,2023.0,10.0,40.828151,-73.92195,44,BRONX,HARRASSMENT 2,VIOLATION,DOCTOR/DENTIST OFFICE
2023-07-01,2023.0,12.0,40.788741,-73.853143,109,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,RESIDENCE-HOUSE
2022-11-30,2022.0,18.0,40.722088,-73.988195,7,MANHATTAN,PETIT LARCENY,MISDEMEANOR,DRUG STORE
2022-10-15,2022.0,15.0,40.879995,-73.858033,47,BRONX,FELONY ASSAULT,FELONY,RESIDENCE - APT. HOUSE
2022-09-13,2022.0,20.0,40.781667,-73.832202,109,QUEENS,DANGEROUS DRUGS,FELONY,STREET
2023-07-22,2023.0,0.0,40.68946429526,-73.92402908995,81,BROOKLYN,RAPE,FELONY,RESIDENCE-HOUSE
2023-10-05,2023.0,19.0,40.62870254,-73.91924772,63,BROOKLYN,PETIT LARCENY,MISDEMEANOR,STREET
2023-06-08,2023.0,4.0,40.759246,-73.868311,115,QUEENS,MURDER & NON-NEGL. MANSLAUGHTER,FELONY,(NULL)
2018-06-11,2018.0,0.0,40.67113000169,-73.9135020552,73,BROOKLYN,RAPE,FELONY,RESIDENCE - APT. HOUSE
2022-12-13,2022.0,16.0,40.841283,-73.912585,44,BRONX,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2022-11-26,2022.0,11.0,40.7595,-73.774956,111,QUEENS,FELONY ASSAULT,FELONY,DRUG STORE
2019-01-01,2019.0,0.0,40.81620584392,-73.89600119326,41,BRONX,SEX CRIMES,FELONY,RESIDENCE - APT. HOUSE
2023-11-01,2023.0,9.0,40.689483,-73.867697,75,BROOKLYN,HARRASSMENT 2,VIOLATION,HOMELESS SHELTER
2023-01-01,2023.0,0.0,40.640319,-74.009928,72,BROOKLYN,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2022-11-25,2022.0,0.0,40.81591307653,-73.94514930665,32,MANHATTAN,SEX CRIMES,FELONY,RESIDENCE - APT. HOUSE
2022-08-01,2022.0,0.0,40.737706,-73.81141,107,QUEENS,OFF. AGNST PUB ORD SENSBLTY &,MISDEMEANOR,RESIDENCE-HOUSE
2018-12-01,2018.0,0.0,40.75656758464,-73.87593153413,115,QUEENS,RAPE,FELONY,RESIDENCE - APT. HOUSE
2022-12-20,2022.0,16.0,40.8261,-73.951739,30,MANHATTAN,THEFT-FRAUD,FELONY,RESIDENCE - APT. HOUSE
2023-01-01,2023.0,0.0,40.85359836738,-73.90057688073,46,BRONX,RAPE,FELONY,RESIDENCE - APT. HOUSE
2019-08-01,2019.0,0.0,40.76231580042,-73.82744800186,109,QUEENS,SEX CRIMES,FELONY,RESIDENCE-HOUSE
2023-11-16,2023.0,8.0,40.72543198,-73.99677099,9,MANHATTAN,DANGEROUS DRUGS,FELONY,STREET
2023-07-01,2023.0,14.0,40.783058,-73.955108,19,MANHATTAN,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2023-01-09,2023.0,10.0,40.764795,-73.923101,114,QUEENS,GRAND LARCENY,FELONY,COMMERCIAL BUILDING
2019-11-07,2019.0,8.0,40.902904,-73.843922,47,BRONX,GRAND LARCENY,FELONY,OTHER
2022-11-24,2022.0,20.0,40.70443502967,-73.89378071416,104,QUEENS,SEX CRIMES,MISDEMEANOR,RESIDENCE-HOUSE
2018-08-04,2018.0,10.0,40.733886,-73.816104,107,QUEENS,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
2023-11-17,2023.0,14.0,40.726737,-73.996253,6,MANHATTAN,GRAND LARCENY,FELONY,MAILBOX OUTSIDE
2023-11-20,2023.0,0.0,40.623789,-73.963023,70,BROOKLYN,OTHER STATE LAWS,FELONY,RESIDENCE - APT. HOUSE
2022-01-01,2022.0,0.0,40.599401,-74.128126,121,STATEN ISLAND,FRAUDS,MISDEMEANOR,RESIDENCE-HOUSE
2023-06-18,2023.0,17.0,40.884433,-73.908421,50,BRONX,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2023-08-16,2023.0,0.0,40.634084,-74.011036,68,BROOKLYN,PETIT LARCENY,MISDEMEANOR,STREET
2023-09-12,2023.0,18.0,40.80437576,-73.93742023,25,MANHATTAN,OTHER STATE LAWS (NON PENAL LAW),MISDEMEANOR,STREET
2023-11-14,2023.0,23.0,40.722369,-73.735699,105,QUEENS,OFF. AGNST PUB ORD SENSBLTY &,MISDEMEANOR,RESIDENCE-HOUSE
2019-04-25,2019.0,8.0,40.762269,-73.987986,18,MANHATTAN,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2019-10-01,2019.0,9.0,40.808897,-73.914368,40,BRONX,THEFT-FRAUD,FELONY,RESIDENCE - APT. HOUSE
2023-10-01,2023.0,0.0,40.60499,-74.093545,122,STATEN ISLAND,FELONY ASSAULT,FELONY,RESIDENCE-HOUSE
2023-01-08,2023.0,20.0,40.752052,-74.002854,10,MANHATTAN,FELONY ASSAULT,FELONY,RESIDENCE - APT. HOUSE
2019-06-13,2019.0,6.0,40.713702,-73.94931,90,BROOKLYN,FRAUDS,MISDEMEANOR,RESIDENCE - APT. HOUSE
2022-12-05,2022.0,22.0,40.8607544,-73.83618212,49,BRONX,PETIT LARCENY,MISDEMEANOR,STREET
2018-03-15,2018.0,0.0,40.747108,-73.883842,110,QUEENS,GRAND LARCENY,FELONY,COMMERCIAL BUILDING
2019-01-01,2019.0,0.0,40.57664597804,-73.97648039607,60,BROOKLYN,SEX CRIMES,FELONY,RESIDENCE - APT. HOUSE
2022-11-18,2022.0,12.0,40.609196,-73.749448,101,QUEENS,PETIT LARCENY,MISDEMEANOR,RESIDENCE-HOUSE
2022-01-01,2022.0,9.0,40.708731,-73.810061,107,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2023-10-04,2023.0,0.0,40.804689,-73.935095,25,MANHATTAN,GRAND LARCENY,FELONY,(NULL)
2018-02-06,2018.0,12.0,40.69292,-73.905822,83,BROOKLYN,THEFT-FRAUD,FELONY,RESIDENCE - APT. HOUSE
2022-03-30,2022.0,10.0,40.515778,-74.239086,123,STATEN ISLAND,THEFT-FRAUD,FELONY,RESIDENCE-HOUSE
2022-12-31,2022.0,19.0,40.755339,-73.94836,114,QUEENS,FELONY ASSAULT,FELONY,RESIDENCE - PUBLIC HOUSING
2022-09-23,2022.0,10.0,40.589853,-74.155073,121,STATEN ISLAND,FELONY ASSAULT,FELONY,RESIDENCE-HOUSE
2023-03-15,2023.0,8.0,40.8149,-73.902415,41,BRONX,THEFT-FRAUD,FELONY,RESIDENCE-HOUSE
2022-10-01,2022.0,0.0,40.656277,-73.923839,67,BROOKLYN,HARRASSMENT 2,VIOLATION,RESIDENCE-HOUSE
2023-06-01,2023.0,0.0,40.81591307653,-73.94514930665,32,MANHATTAN,SEX CRIMES,FELONY,RESIDENCE - APT. HOUSE
2022-05-01,2022.0,11.0,40.64472094387,-74.0770327199,120,STATEN ISLAND,SEX CRIMES,FELONY,PUBLIC SCHOOL
2022-12-22,2022.0,22.0,40.826906,-73.9253,44,BRONX,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
2019-08-01,2019.0,0.0,40.75614,-73.89021,115,QUEENS,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2023-12-01,2023.0,0.0,40.60221616571,-74.00295079884,62,BROOKLYN,SEX CRIMES,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-10-01,2023.0,12.0,40.71592,-73.854111,112,QUEENS,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2022-11-12,2022.0,8.0,40.590294,-73.81373,100,QUEENS,PETIT LARCENY,MISDEMEANOR,OTHER
2023-11-09,2023.0,1.0,40.718616,-73.993595,5,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2023-01-01,2023.0,0.0,40.67449568653,-73.9305713256,77,BROOKLYN,SEX CRIMES,MISDEMEANOR,OTHER
2022-01-01,2022.0,8.0,40.59166,-73.96018,61,BROOKLYN,THEFT-FRAUD,FELONY,RESIDENCE-HOUSE
2019-08-20,2019.0,10.0,40.735363,-73.996198,6,MANHATTAN,THEFT-FRAUD,FELONY,RESIDENCE - APT. HOUSE
2018-06-09,2018.0,0.0,40.6231883776,-74.14923769473,121,STATEN ISLAND,SEX CRIMES,MISDEMEANOR,RESIDENCE-HOUSE
2023-03-25,2023.0,9.0,40.83797,-73.885261,42,BRONX,OFF. AGNST PUB ORD SENSBLTY &,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-05-26,2023.0,11.0,40.667259,-73.882585,75,BROOKLYN,PETIT LARCENY,MISDEMEANOR,RESIDENCE - APT. HOUSE
2022-11-10,2022.0,13.0,40.577947,-73.839167,100,QUEENS,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
2019-02-01,2019.0,19.0,40.85121316769,-73.93521605199,34,MANHATTAN,SEX CRIMES,MISDEMEANOR,RESIDENCE - APT. HOUSE
