latitude,longitude,crime_count
40.52959381,-74.20257253,1
40.529722,-74.200597,1
40.52972887,-74.22581134,1
40.529839,-74.201677,1
40.5298503,-74.2110413,1
40.52987833,-74.19028867,1
40.53003696,-74.20650211,1
40.530056,-74.218621,1
40.53014799388,-74.19154130412,3
40.53023979,-74.21996025,1
40.53026193,-74.21108937,1
40.530326,-74.220637,2
40.530427,-74.239268,2
40.530494,-74.221498,1
40.53056615,-74.15851193,1
40.530724,-74.203945,1
40.530822,-74.192025,2
40.530861,-74.169851,1
40.53087126,-74.19398596,2
40.531052,-74.220162,1
40.531378,-74.202847,2
40.53142696,-74.21778055,1
40.531665,-74.219453,1
40.531697,-74.22225,1
40.531832,-74.217897,1
40.531854,-74.176984,3
40.53191806,-74.19174423,3
40.532084,-74.222633,1
40.532297,-74.239032,2
40.53240415,-74.22488504,1
40.53263159,-74.15553097,1
40.53277,-74.192222,21
40.53284081842,-74.20725545052,1
40.533226,-74.189037,1
40.533488,-74.202203,1
40.533527,-74.150584,1
40.5336,-74.234018,1
40.53363477,-74.19267011,1
40.534006,-74.19424,1
40.534021,-74.205752,1
40.53426685,-74.15397345,3
40.5342825,-74.17195747,1
40.53432589,-74.19301027,1
40.534391,-74.160275,1
40.534664,-74.224835,5
40.534664,-74.217012,1
40.534817,-74.198727,1
40.53486003,-74.21524467,1
40.534886,-74.236614,2
40.535001,-74.186312,1
40.535086,-74.156215,1
40.53519139,-74.17354634,1
40.53527,-74.151013,1
40.535381,-74.210642,1
40.53545717,-74.15261991,1
40.53554891,-74.18195842,1
40.53559,-74.236375,1
40.53565817,-74.20812401,7
40.53565817833,-74.20812401234,2
40.53583426,-74.19377012,1
40.535955,-74.218947,1
40.536059,-74.210749,2
40.536146,-74.222502,1
40.5362703,-74.18227338,1
40.536305,-74.174221,1
40.536319,-74.223249,1
40.53634123,-74.20834919,1
40.536394,-74.18447,1
40.53642,-74.151505,1
40.536443,-74.180242,1
40.53649611,-74.2180633,1
40.536577,-74.14615,1
40.53658681,-74.14725121,1
40.536591,-74.218832,1
40.536646,-74.151244,1
40.53666423,-74.21183272,1
40.536668,-74.160357,1
40.536756,-74.206835,1
40.536764,-74.221862,2
40.53683,-74.240274,1
40.536852,-74.213994,2
40.53694,-74.163269,1
40.537,-74.14877,1
40.53705481969,-74.22440422025,1
40.537071,-74.213044,1
40.53711697,-74.16700358,2
40.537183,-74.150607,2
40.53718326,-74.20256315,1
40.537301,-74.180998,1
40.537327,-74.148422,2
40.537381,-74.157543,1
40.53738327,-74.23582079,1
40.537386,-74.155937,1
40.53741644,-74.16103937,2
40.537456,-74.22135112,1
40.537482,-74.15026,2
40.537515,-74.200008,1
40.53770038,-74.1500095,3
40.537747,-74.233622,1
40.53774825,-74.21780115,1
40.537786,-74.237266,1
40.537961,-74.213212,2
40.537971,-74.216487,1
40.538008,-74.148042,1
40.538094,-74.221687,1
40.538175,-74.198966,1
40.538196,-74.147011,2
40.5382,-74.181691,1
40.538351,-74.143073,1
40.538418,-74.241414,1
40.53842303,-74.23741106,1
40.538534,-74.219156,1
40.538534,-74.14918,1
40.538576,-74.238529,1
40.538821,-74.237446,1
40.538858,-74.199276,1
40.5388722,-74.24051753,1
40.538929,-74.189437,1
40.539002,-74.148784,1
40.539034,-74.234934,1
40.53917739,-74.195424,1
40.53921486,-74.20075243,1
40.53928878,-74.14854517,1
40.539342,-74.181255,1
40.539544,-74.148334,3
40.53956982,-74.18384022,1
40.539622,-74.159429,1
40.539676,-74.177254,1
40.53979986,-74.14812536,1
40.539846,-74.212986,1
40.53985085,-74.22206063,1
40.53989778,-74.16102376,2
40.539944,-74.147998,1
40.539945,-74.163351,1
40.539982,-74.219623,1
40.540054,-74.165766,3
40.54009764551,-74.16901862072,1
40.54010903,-74.16873801,3
40.540181,-74.237618,1
40.54018552,-74.22358003,1
40.54021,-74.208069,1
40.540235,-74.202474,1
40.54025528,-74.1682131,1
40.54044659698,-74.16499710915,1
40.540456,-74.156753,1
40.54049741,-74.14351447,1
40.5404996,-74.17730908,1
40.540551,-74.147487,6
40.54057663,-74.20675055,1
40.54058748,-74.22153419,1
40.540629,-74.17661,36
40.54070805355,-74.18438303916,1
40.54075114,-74.22348478,1
40.54078288,-74.22410012,1
40.54083437,-74.17737473,1
40.54083875,-74.1690097,1
40.54083875923,-74.16900970151,1
40.540922,-74.208248,1
40.540923,-74.177901,4
40.541001,-74.17079,1
40.54101164,-74.14710266,1
40.54101164561,-74.14710266085,1
40.54108661,-74.14426409,2
40.54113818297,-74.16697045777,1
40.541398,-74.213145,1
40.54150138,-74.16252795,2
40.54155358,-74.20988735,1
40.54158628,-74.19764736,1
40.541596,-74.178071,1
40.541606,-74.201834,1
40.54167235,-74.20797364,2
40.541695,-74.163826,1
40.541709,-74.207482,3
40.54172,-74.146503,3
40.541739,-74.200708,1
40.54174549,-74.20699163,1
40.541776,-74.173318,1
40.541817,-74.175482,1
40.541848,-74.143969,2
40.541857,-74.206118,5
40.541888,-74.14525,1
40.542033,-74.176579,1
40.542057,-74.177447,5
40.542072,-74.16306,2
40.542073,-74.173302,1
40.542082,-74.218106,1
40.542245,-74.192514,1
40.542411,-74.16507,1
40.54242949,-74.14590406,6
40.54252609,-74.19702049,1
40.54252609291,-74.19702049996,1
40.542651,-74.142722,1
40.542668,-74.208373,14
