id,name,lat,lng,radius_km,polygon
78f0bae0-143b-4eeb-8f79-c42b8b4196e3,Crime Cluster 47,40.747525,-73.88521,0.334,"[[40.746705, -73.884701], [40.746705, -73.884702], [40.746704, -73.884703], [40.746704, -73.884705], [40.746704, -73.884706], [40.746704, -73.884707], [40.746704, -73.884708], [40.747078, -73.889125], [40.747078, -73.889126], [40.747078, -73.889128], [40.747079, -73.889129], [40.747079, -73.88913], [40.74708, -73.889131], [40.74708, -73.889132], [40.747081, -73.889133], [40.747081, -73.889133], [40.747082, -73.889134], [40.747083, -73.889135], [40.747084, -73.889135], [40.747085, -73.889135], [40.747085, -73.889136], [40.747086, -73.889136], [40.747087, -73.889136], [40.747088, -73.889136], [40.747089, -73.889136], [40.74709, -73.889135], [40.747091, -73.889135], [40.747091, -73.889134], [40.747092, -73.889134], [40.747093, -73.889133], [40.747094, -73.889132], [40.747094, -73.889131], [40.747095, -73.88913], [40.747095, -73.889129], [40.748601, -73.885053], [40.748601, -73.885052], [40.748602, -73.885051], [40.748602, -73.88505], [40.748697, -73.884125], [40.748697, -73.884123], [40.748697, -73.884122], [40.748697, -73.884121], [40.748697, -73.88412], [40.748696, -73.884119], [40.748696, -73.884118], [40.748696, -73.884117], [40.748695, -73.884116], [40.748695, -73.884115], [40.748694, -73.884114], [40.74774, -73.88299], [40.747739, -73.882989], [40.747739, -73.882988], [40.747738, -73.882988], [40.747737, -73.882987], [40.747736, -73.882987], [40.747735, -73.882987], [40.747464, -73.882934], [40.747463, -73.882934], [40.747463, -73.882934], [40.747462, -73.882934], [40.747461, -73.882935], [40.74746, -73.882935], [40.747459, -73.882935], [40.747458, -73.882936], [40.747458, -73.882937], [40.747457, -73.882937], [40.747456, -73.882938], [40.747456, -73.882939], [40.747455, -73.88294]]"
fd2bee33-68ab-40b2-b469-f4793766678d,Crime Cluster 113,40.761972,-73.967343,0.208,"[[40.762569, -73.969006], [40.76257, -73.969006], [40.762571, -73.969006], [40.762572, -73.969006], [40.762573, -73.969005], [40.762574, -73.969005], [40.762574, -73.969004], [40.762575, -73.969004], [40.762576, -73.969003], [40.762576, -73.969002], [40.762577, -73.969001], [40.762578, -73.969001], [40.762578, -73.969], [40.763174, -73.967505], [40.763174, -73.967503], [40.763175, -73.967502], [40.763175, -73.967501], [40.763175, -73.9675], [40.763175, -73.967499], [40.763175, -73.967498], [40.763175, -73.967497], [40.763175, -73.967495], [40.763174, -73.967494], [40.763174, -73.967493], [40.7625, -73.965893], [40.762499, -73.965892], [40.762499, -73.965892], [40.762498, -73.965891], [40.762498, -73.96589], [40.761712, -73.964996], [40.761711, -73.964995], [40.76171, -73.964995], [40.76171, -73.964994], [40.761709, -73.964994], [40.761708, -73.964993], [40.761707, -73.964993], [40.761706, -73.964993], [40.761705, -73.964993], [40.761704, -73.964993], [40.761703, -73.964994], [40.761702, -73.964994], [40.761702, -73.964995], [40.760449, -73.965909], [40.760448, -73.965909], [40.760447, -73.96591], [40.760447, -73.965911], [40.760446, -73.965912], [40.760445, -73.965913], [40.760445, -73.965914], [40.760445, -73.965915], [40.760444, -73.965916], [40.760444, -73.965917], [40.760444, -73.965918], [40.760444, -73.96592], [40.760444, -73.965921], [40.760444, -73.965922], [40.760445, -73.965923], [40.761257, -73.968891], [40.761257, -73.968892], [40.761257, -73.968893], [40.761258, -73.968894], [40.761258, -73.968895], [40.761259, -73.968896], [40.76126, -73.968896], [40.76126, -73.968897], [40.761261, -73.968898], [40.761262, -73.968898], [40.761263, -73.968898], [40.761264, -73.968899], [40.761264, -73.968899]]"
25a00b3a-24c8-48cb-b59b-88a187208e96,Crime Cluster 71,40.701119,-73.941897,0.225,"[[40.701684, -73.943533], [40.701685, -73.943534], [40.701685, -73.943535], [40.701686, -73.943536], [40.701687, -73.943536], [40.701687, -73.943537], [40.701688, -73.943537], [40.701689, -73.943538], [40.70169, -73.943538], [40.701691, -73.943538], [40.701692, -73.943538], [40.701693, -73.943538], [40.701694, -73.943537], [40.701694, -73.943537], [40.701695, -73.943536], [40.701696, -73.943536], [40.701697, -73.943535], [40.702706, -73.942447], [40.702706, -73.942446], [40.702707, -73.942446], [40.702707, -73.942445], [40.702708, -73.942444], [40.702708, -73.942443], [40.702709, -73.942441], [40.702709, -73.94244], [40.702709, -73.942439], [40.702709, -73.942438], [40.702709, -73.942437], [40.702709, -73.942436], [40.702709, -73.942434], [40.702708, -73.942433], [40.702708, -73.942432], [40.702707, -73.942431], [40.702707, -73.94243], [40.702706, -73.94243], [40.702706, -73.942429], [40.701723, -73.941397], [40.701722, -73.941396], [40.701721, -73.941395], [40.699669, -73.940044], [40.699668, -73.940044], [40.699667, -73.940044], [40.699666, -73.940043], [40.699666, -73.940043], [40.699665, -73.940043], [40.699664, -73.940043], [40.699663, -73.940043], [40.699662, -73.940044], [40.699661, -73.940044], [40.69966, -73.940045], [40.69966, -73.940045], [40.699659, -73.940046], [40.699658, -73.940047], [40.699658, -73.940048], [40.699657, -73.940049], [40.699657, -73.94005], [40.699657, -73.940051], [40.699656, -73.940052], [40.699656, -73.940053], [40.699656, -73.940054], [40.699656, -73.940056], [40.699656, -73.940057], [40.699656, -73.940058], [40.699657, -73.940059], [40.699657, -73.94006], [40.699657, -73.940061], [40.699658, -73.940062], [40.700496, -73.941547], [40.700496, -73.941547], [40.700718, -73.941939], [40.700718, -73.941939]]"
7eaa30cd-4232-4f10-b27c-050f15d3508b,Crime Cluster 70,40.697443,-73.936291,0.332,"[[40.696829, -73.936507], [40.696829, -73.936508], [40.696829, -73.936509], [40.696829, -73.93651], [40.69683, -73.936511], [40.69683, -73.936512], [40.69683, -73.936513], [40.696831, -73.936514], [40.698688, -73.939866], [40.698688, -73.939867], [40.698689, -73.939868], [40.69869, -73.939868], [40.69869, -73.939869], [40.698691, -73.93987], [40.698692, -73.93987], [40.698693, -73.93987], [40.698694, -73.939871], [40.698694, -73.939871], [40.698695, -73.939871], [40.698696, -73.939871], [40.698697, -73.939871], [40.698698, -73.93987], [40.698699, -73.93987], [40.6987, -73.939869], [40.6987, -73.939869], [40.698701, -73.939868], [40.698702, -73.939867], [40.698702, -73.939866], [40.698703, -73.939865], [40.698703, -73.939864], [40.698703, -73.939863], [40.698704, -73.939862], [40.698704, -73.939861], [40.698704, -73.93986], [40.698704, -73.939859], [40.698704, -73.939857], [40.698704, -73.939856], [40.698304, -73.937579], [40.698304, -73.937578], [40.698303, -73.937577], [40.698303, -73.937576], [40.69706, -73.934609], [40.697059, -73.934608], [40.697059, -73.934607], [40.697058, -73.934606], [40.697058, -73.934606], [40.697057, -73.934605], [40.697056, -73.934604], [40.697055, -73.934604], [40.697054, -73.934604], [40.697054, -73.934603], [40.697053, -73.934603], [40.697052, -73.934603], [40.697051, -73.934603], [40.69705, -73.934603], [40.697049, -73.934604], [40.697048, -73.934604], [40.697048, -73.934605], [40.697047, -73.934605], [40.697046, -73.934606], [40.697046, -73.934607], [40.697045, -73.934608], [40.697044, -73.934609], [40.696854, -73.935004], [40.696854, -73.935005], [40.696854, -73.935006], [40.696853, -73.935007], [40.696853, -73.935008], [40.696853, -73.935009], [40.696853, -73.93501]]"
de516ec9-edfc-47d8-b0b5-5d1060b885ad,Crime Cluster 114,40.73092,-73.98233,0.174,"[[40.730089, -73.980588], [40.730088, -73.980587], [40.730087, -73.980586], [40.730086, -73.980586], [40.730085, -73.980586], [40.730085, -73.980585], [40.730084, -73.980585], [40.730083, -73.980585], [40.730082, -73.980585], [40.730081, -73.980585], [40.73008, -73.980586], [40.730079, -73.980586], [40.730079, -73.980587], [40.730078, -73.980587], [40.730077, -73.980588], [40.730077, -73.980589], [40.730076, -73.98059], [40.730075, -73.980591], [40.730075, -73.980592], [40.730075, -73.980593], [40.730074, -73.980594], [40.730074, -73.980595], [40.730074, -73.980596], [40.730074, -73.980597], [40.730074, -73.980598], [40.73018, -73.981963], [40.73018, -73.981964], [40.730322, -73.983305], [40.730322, -73.983306], [40.730323, -73.983307], [40.730323, -73.983308], [40.730323, -73.983309], [40.730324, -73.98331], [40.730324, -73.983311], [40.730325, -73.983312], [40.730326, -73.983313], [40.730327, -73.983313], [40.730327, -73.983314], [40.730328, -73.983314], [40.730329, -73.983315], [40.731848, -73.983763], [40.731849, -73.983763], [40.73185, -73.983763], [40.731851, -73.983763], [40.731852, -73.983763], [40.731852, -73.983762], [40.731853, -73.983762], [40.731854, -73.983762], [40.731855, -73.983761], [40.731856, -73.98376], [40.731856, -73.98376], [40.731857, -73.983759], [40.731857, -73.983758], [40.731858, -73.983757], [40.731858, -73.983756], [40.731859, -73.983755], [40.731859, -73.983754], [40.731859, -73.983752], [40.731859, -73.983751], [40.731859, -73.98375], [40.731859, -73.983749], [40.731655, -73.982212], [40.731655, -73.982211], [40.731654, -73.98221], [40.731654, -73.982208], [40.731653, -73.982207], [40.731653, -73.982206], [40.731652, -73.982206], [40.731652, -73.982205], [40.730911, -73.981433], [40.730911, -73.981433]]"
6842ef82-9b00-49e6-9f36-7bc095f08c86,Crime Cluster 75,40.679848,-73.941107,0.341,"[[40.679175, -73.941274], [40.679175, -73.941275], [40.679175, -73.941276], [40.679175, -73.941277], [40.679175, -73.941278], [40.679175, -73.941279], [40.679176, -73.94128], [40.680142, -73.945128], [40.680143, -73.945129], [40.680143, -73.94513], [40.680144, -73.945131], [40.680144, -73.945132], [40.680145, -73.945133], [40.680146, -73.945133], [40.680146, -73.945134], [40.680147, -73.945135], [40.680148, -73.945135], [40.680149, -73.945135], [40.68015, -73.945136], [40.680151, -73.945136], [40.680151, -73.945136], [40.680152, -73.945136], [40.680153, -73.945135], [40.680154, -73.945135], [40.680155, -73.945135], [40.680156, -73.945134], [40.680156, -73.945133], [40.680157, -73.945133], [40.680158, -73.945132], [40.680158, -73.945131], [40.680159, -73.94513], [40.680159, -73.945129], [40.68016, -73.945128], [40.68016, -73.945127], [40.68016, -73.945126], [40.68016, -73.945124], [40.68016, -73.945123], [40.679948, -73.941206], [40.679948, -73.941206], [40.679796, -73.938434], [40.679767, -73.937916], [40.679767, -73.937915], [40.679767, -73.937914], [40.679766, -73.937913], [40.679766, -73.937912], [40.679766, -73.937911], [40.679765, -73.93791], [40.679765, -73.937909], [40.679764, -73.937908], [40.679763, -73.937907], [40.679762, -73.937907], [40.679762, -73.937906], [40.679761, -73.937906], [40.67976, -73.937905], [40.679759, -73.937905], [40.679758, -73.937905], [40.679757, -73.937905], [40.679756, -73.937905], [40.679756, -73.937906], [40.679755, -73.937906], [40.679754, -73.937906], [40.679753, -73.937907], [40.679752, -73.937908], [40.679752, -73.937908], [40.679751, -73.937909], [40.679751, -73.93791], [40.67975, -73.937911], [40.67975, -73.937912], [40.679749, -73.937913], [40.679749, -73.937914]]"
838ac0c4-135d-46bc-b8d0-d8e0d781d8b4,Crime Cluster 115,40.726136,-73.989131,0.199,"[[40.725279, -73.9912], [40.725279, -73.991201], [40.725279, -73.991202], [40.725279, -73.991203], [40.725279, -73.991205], [40.725279, -73.991206], [40.72528, -73.991207], [40.72528, -73.991208], [40.725281, -73.991209], [40.725281, -73.99121], [40.725282, -73.991211], [40.725282, -73.991211], [40.725283, -73.991212], [40.725284, -73.991213], [40.725285, -73.991213], [40.725286, -73.991213], [40.725286, -73.991214], [40.725287, -73.991214], [40.725288, -73.991214], [40.725289, -73.991214], [40.72529, -73.991214], [40.725291, -73.991213], [40.725292, -73.991213], [40.725292, -73.991212], [40.725293, -73.991212], [40.725294, -73.991211], [40.725294, -73.99121], [40.727096, -73.988769], [40.727097, -73.988768], [40.727098, -73.988767], [40.727098, -73.988766], [40.727098, -73.988765], [40.727099, -73.988764], [40.727099, -73.988763], [40.727099, -73.988762], [40.727099, -73.988761], [40.727099, -73.988759], [40.727099, -73.988758], [40.727098, -73.988757], [40.727098, -73.988756], [40.727098, -73.988755], [40.727097, -73.988754], [40.726561, -73.987821], [40.72656, -73.987821], [40.72656, -73.98782], [40.726559, -73.987819], [40.726558, -73.987818], [40.726558, -73.987818], [40.726557, -73.987817], [40.726556, -73.987817], [40.726555, -73.987817], [40.726554, -73.987817], [40.726553, -73.987817], [40.726552, -73.987817], [40.726552, -73.987817], [40.726551, -73.987817], [40.725686, -73.988226], [40.725685, -73.988226], [40.725684, -73.988227], [40.725684, -73.988227], [40.725683, -73.988228], [40.725682, -73.988229], [40.725682, -73.98823], [40.725681, -73.988231], [40.725681, -73.988232], [40.725681, -73.988233], [40.72568, -73.988234], [40.72568, -73.988235]]"
6fdf824b-b3f6-4552-8f36-4b8e11a89b0c,Crime Cluster 121,40.718911,-74.000867,0.226,"[[40.71802, -73.999945], [40.718019, -73.999945], [40.718018, -73.999945], [40.718017, -73.999945], [40.718016, -73.999945], [40.718016, -73.999945], [40.718015, -73.999946], [40.718014, -73.999946], [40.718013, -73.999947], [40.718013, -73.999948], [40.718012, -73.999948], [40.718011, -73.999949], [40.718011, -73.99995], [40.71801, -73.999951], [40.71801, -73.999952], [40.717601, -74.001279], [40.7176, -74.00128], [40.7176, -74.001281], [40.7176, -74.001282], [40.7176, -74.001283], [40.7176, -74.001284], [40.7176, -74.001286], [40.7176, -74.001287], [40.717601, -74.001288], [40.717601, -74.001289], [40.717602, -74.00129], [40.717602, -74.001291], [40.717603, -74.001292], [40.717604, -74.001292], [40.717604, -74.001293], [40.717605, -74.001294], [40.717606, -74.001294], [40.717607, -74.001294], [40.719394, -74.001895], [40.719395, -74.001895], [40.719396, -74.001895], [40.719397, -74.001895], [40.720796, -74.001846], [40.720797, -74.001846], [40.720798, -74.001846], [40.720799, -74.001845], [40.7208, -74.001845], [40.7208, -74.001844], [40.720801, -74.001844], [40.720802, -74.001843], [40.720802, -74.001842], [40.720803, -74.001841], [40.720804, -74.00184], [40.720804, -74.001839], [40.720804, -74.001838], [40.720805, -74.001837], [40.720805, -74.001836], [40.720805, -74.001835], [40.720805, -74.001834], [40.720805, -74.001833], [40.720805, -74.001832], [40.720805, -74.00183], [40.720804, -74.001829], [40.720804, -74.001828], [40.720803, -74.001827], [40.720395, -74.001036], [40.720395, -74.001035], [40.720394, -74.001034], [40.720393, -74.001034], [40.720393, -74.001033], [40.719378, -74.000221], [40.719377, -74.00022], [40.719376, -74.00022], [40.719375, -74.00022], [40.719374, -74.000219]]"
6b48fc91-7be2-4304-8231-f9236d960e58,Crime Cluster 104,40.766734,-73.963393,0.281,"[[40.768131, -73.961783], [40.768131, -73.961782], [40.768131, -73.96178], [40.768131, -73.961779], [40.768131, -73.961778], [40.76813, -73.961777], [40.76813, -73.961776], [40.76813, -73.961775], [40.768129, -73.961774], [40.768129, -73.961773], [40.768128, -73.961772], [40.768127, -73.961772], [40.768127, -73.961771], [40.768126, -73.96177], [40.768125, -73.96177], [40.768124, -73.96177], [40.768124, -73.961769], [40.768123, -73.961769], [40.768122, -73.961769], [40.768121, -73.961769], [40.76812, -73.961769], [40.768119, -73.96177], [40.768118, -73.96177], [40.768118, -73.961771], [40.764366, -73.964517], [40.764365, -73.964517], [40.764364, -73.964518], [40.764364, -73.964519], [40.764363, -73.96452], [40.764362, -73.964521], [40.764362, -73.964522], [40.764362, -73.964523], [40.764361, -73.964524], [40.764361, -73.964525], [40.764361, -73.964526], [40.764361, -73.964527], [40.764361, -73.964528], [40.764361, -73.964529], [40.764361, -73.964531], [40.764362, -73.964532], [40.764362, -73.964533], [40.764363, -73.964534], [40.764363, -73.964535], [40.764364, -73.964535], [40.764364, -73.964536], [40.764365, -73.964537], [40.764366, -73.964537], [40.764367, -73.964538], [40.764367, -73.964538], [40.764368, -73.964539], [40.764369, -73.964539], [40.76437, -73.964539], [40.764371, -73.964539], [40.767861, -73.964087], [40.767862, -73.964087], [40.767863, -73.964087], [40.767864, -73.964087], [40.767865, -73.964086], [40.767865, -73.964085], [40.767866, -73.964085], [40.767867, -73.964084], [40.767867, -73.964083], [40.767868, -73.964082], [40.767868, -73.964081], [40.767869, -73.96408], [40.767869, -73.964079], [40.767869, -73.964077]]"
66bed93f-aec4-44ca-8b3f-7a8b0051d799,Crime Cluster 102,40.820572,-73.891066,0.222,"[[40.822085, -73.890329], [40.822085, -73.890327], [40.822085, -73.890326], [40.822085, -73.890325], [40.822084, -73.890324], [40.822084, -73.890323], [40.822084, -73.890322], [40.822083, -73.890321], [40.822083, -73.89032], [40.822082, -73.890319], [40.822081, -73.890318], [40.82208, -73.890318], [40.82208, -73.890317], [40.822079, -73.890317], [40.822078, -73.890316], [40.819021, -73.889424], [40.81902, -73.889424], [40.819019, -73.889424], [40.819018, -73.889424], [40.819017, -73.889424], [40.819016, -73.889425], [40.819016, -73.889425], [40.819015, -73.889425], [40.819014, -73.889426], [40.819013, -73.889427], [40.819013, -73.889428], [40.819012, -73.889428], [40.819012, -73.889429], [40.819011, -73.88943], [40.819011, -73.889431], [40.81901, -73.889433], [40.81901, -73.889434], [40.81901, -73.889435], [40.81901, -73.889436], [40.81901, -73.889437], [40.81901, -73.889438], [40.81901, -73.88944], [40.819485, -73.891404], [40.819486, -73.891405], [40.819486, -73.891406], [40.819487, -73.891407], [40.819487, -73.891407], [40.819488, -73.891408], [40.820131, -73.892286], [40.820131, -73.892287], [40.820132, -73.892288], [40.820133, -73.892289], [40.820134, -73.892289], [40.820135, -73.892289], [40.821727, -73.892877], [40.821727, -73.892878], [40.821728, -73.892878], [40.821729, -73.892878], [40.82173, -73.892878], [40.821731, -73.892878], [40.821732, -73.892877], [40.821733, -73.892877], [40.821734, -73.892876], [40.821734, -73.892876], [40.821735, -73.892875], [40.821736, -73.892874], [40.821736, -73.892873], [40.821737, -73.892872], [40.821737, -73.892871], [40.821737, -73.89287], [40.822039, -73.891733], [40.82204, -73.891732], [40.82204, -73.891731], [40.82204, -73.89173]]"
3c0a038b-e499-48db-99c9-4f3357d409e2,Crime Cluster 138,40.758202,-73.985609,0.661,"[[40.763708, -73.982647], [40.763708, -73.982645], [40.763708, -73.982644], [40.763708, -73.982643], [40.763708, -73.982642], [40.763708, -73.982641], [40.763707, -73.98264], [40.763707, -73.982639], [40.763707, -73.982638], [40.763706, -73.982637], [40.763706, -73.982636], [40.763705, -73.982635], [40.763705, -73.982635], [40.762973, -73.981884], [40.762973, -73.981883], [40.762972, -73.981882], [40.762971, -73.981882], [40.76297, -73.981882], [40.762969, -73.981881], [40.762969, -73.981881], [40.762968, -73.981881], [40.762967, -73.981881], [40.762966, -73.981881], [40.755177, -73.983859], [40.755176, -73.98386], [40.755176, -73.98386], [40.755175, -73.983861], [40.753862, -73.98481], [40.753861, -73.98481], [40.75386, -73.984811], [40.75386, -73.984812], [40.753859, -73.984813], [40.753858, -73.984814], [40.753858, -73.984815], [40.753858, -73.984816], [40.753857, -73.984817], [40.753196, -73.988045], [40.753196, -73.988046], [40.753196, -73.988047], [40.753196, -73.988048], [40.753196, -73.98805], [40.753196, -73.988051], [40.753196, -73.988052], [40.753197, -73.988053], [40.753197, -73.988054], [40.753198, -73.988055], [40.753198, -73.988056], [40.753199, -73.988057], [40.7532, -73.988057], [40.7532, -73.988058], [40.753819, -73.988571], [40.75382, -73.988572], [40.753821, -73.988572], [40.753821, -73.988572], [40.753822, -73.988573], [40.753823, -73.988573], [40.753824, -73.988573], [40.753825, -73.988573], [40.753826, -73.988573], [40.761351, -73.9868], [40.761352, -73.986799], [40.761352, -73.986799], [40.761353, -73.986798], [40.762295, -73.986116], [40.762295, -73.986116], [40.763233, -73.985429], [40.763234, -73.985429], [40.763235, -73.985428], [40.763235, -73.985427], [40.763236, -73.985427], [40.763236, -73.985426], [40.763237, -73.985425], [40.763237, -73.985424], [40.763238, -73.985423], [40.763238, -73.985422]]"
b603115c-39f5-46e5-bada-24f5a99665b4,Crime Cluster 128,40.740632,-74.006381,0.248,"[[40.742293, -74.004423], [40.742293, -74.004422], [40.742293, -74.004421], [40.742294, -74.00442], [40.742294, -74.004418], [40.742294, -74.004417], [40.742294, -74.004416], [40.742294, -74.004415], [40.742293, -74.004414], [40.742293, -74.004413], [40.742293, -74.004412], [40.742292, -74.004411], [40.742292, -74.00441], [40.742291, -74.004409], [40.742291, -74.004408], [40.74229, -74.004407], [40.742289, -74.004407], [40.742288, -74.004406], [40.742288, -74.004406], [40.742287, -74.004406], [40.740303, -74.003813], [40.740302, -74.003813], [40.740301, -74.003813], [40.7403, -74.003813], [40.740299, -74.003813], [40.740299, -74.003814], [40.740298, -74.003814], [40.740297, -74.003814], [40.740296, -74.003815], [40.740295, -74.003816], [40.740295, -74.003816], [40.740294, -74.003817], [40.740294, -74.003818], [40.740293, -74.003819], [40.740293, -74.00382], [40.740292, -74.003821], [40.740292, -74.003823], [40.739937, -74.006097], [40.739937, -74.006098], [40.739827, -74.007994], [40.739827, -74.007995], [40.739827, -74.007996], [40.739827, -74.007998], [40.739827, -74.007999], [40.739828, -74.008], [40.739828, -74.008001], [40.739829, -74.008002], [40.739829, -74.008003], [40.73983, -74.008004], [40.739831, -74.008005], [40.739831, -74.008005], [40.740533, -74.008557], [40.740534, -74.008558], [40.740535, -74.008558], [40.740536, -74.008559], [40.740537, -74.008559], [40.740538, -74.008559], [40.740539, -74.008559], [40.740539, -74.008559], [40.74054, -74.008558], [40.740541, -74.008558], [40.740542, -74.008558], [40.740543, -74.008557], [40.740544, -74.008556], [40.740544, -74.008556], [40.740545, -74.008555], [40.740545, -74.008554], [40.740546, -74.008553]]"
5235aa96-a6b1-489a-a1c0-fecc3ea186af,Crime Cluster 127,40.743225,-73.999892,0.446,"[[40.742698, -73.998643], [40.742697, -73.998644], [40.742696, -73.998644], [40.742695, -73.998644], [40.742695, -73.998645], [40.742694, -73.998646], [40.742693, -73.998647], [40.739745, -74.002514], [40.739744, -74.002515], [40.739744, -74.002516], [40.739743, -74.002517], [40.739743, -74.002518], [40.739743, -74.002519], [40.739743, -74.00252], [40.739742, -74.002521], [40.739742, -74.002522], [40.739742, -74.002524], [40.739743, -74.002525], [40.739743, -74.002526], [40.739743, -74.002527], [40.739743, -74.002528], [40.739744, -74.002529], [40.739744, -74.00253], [40.739745, -74.002531], [40.739746, -74.002532], [40.739746, -74.002532], [40.739747, -74.002533], [40.739748, -74.002533], [40.739749, -74.002534], [40.73975, -74.002534], [40.739751, -74.002534], [40.739751, -74.002534], [40.739752, -74.002534], [40.739753, -74.002534], [40.739754, -74.002534], [40.739755, -74.002533], [40.739756, -74.002533], [40.740102, -74.002282], [40.740102, -74.002282], [40.742259, -74.000714], [40.74627, -73.99779], [40.746271, -73.99779], [40.746272, -73.997789], [40.746272, -73.997788], [40.746273, -73.997787], [40.746274, -73.997786], [40.746274, -73.997786], [40.746274, -73.997784], [40.746275, -73.997783], [40.746275, -73.997782], [40.746275, -73.997781], [40.746275, -73.99778], [40.746275, -73.997779], [40.746275, -73.997778], [40.746275, -73.997777], [40.746274, -73.997775], [40.746274, -73.997774], [40.746273, -73.997773], [40.746273, -73.997773], [40.746272, -73.997772], [40.746272, -73.997771], [40.746271, -73.99777], [40.74627, -73.99777], [40.746269, -73.997769], [40.746269, -73.997769], [40.746268, -73.997768], [40.746267, -73.997768], [40.746266, -73.997768], [40.746265, -73.997768], [40.746264, -73.997768]]"
05ac8c4e-2ab9-431a-bd49-ed3d29368717,Crime Cluster 105,40.798439,-73.940419,0.406,"[[40.797346, -73.937518], [40.797346, -73.937518], [40.797345, -73.937517], [40.797344, -73.937517], [40.797343, -73.937516], [40.795809, -73.937087], [40.795808, -73.937087], [40.795807, -73.937087], [40.795806, -73.937087], [40.795805, -73.937087], [40.795804, -73.937088], [40.795804, -73.937088], [40.795803, -73.937089], [40.795802, -73.937089], [40.795801, -73.93709], [40.795801, -73.937091], [40.7958, -73.937091], [40.7958, -73.937092], [40.795799, -73.937093], [40.795799, -73.937094], [40.795798, -73.937096], [40.795798, -73.937097], [40.795798, -73.937098], [40.795798, -73.937099], [40.795798, -73.9371], [40.795798, -73.937101], [40.795798, -73.937103], [40.795799, -73.937104], [40.795799, -73.937105], [40.796293, -73.93829], [40.796293, -73.93829], [40.797937, -73.942127], [40.797937, -73.942128], [40.797938, -73.942129], [40.797938, -73.94213], [40.798955, -73.943496], [40.798955, -73.943497], [40.798956, -73.943498], [40.798957, -73.943498], [40.798958, -73.943499], [40.798958, -73.943499], [40.798959, -73.9435], [40.79896, -73.9435], [40.798961, -73.9435], [40.798962, -73.9435], [40.798963, -73.9435], [40.798964, -73.943499], [40.798965, -73.943499], [40.798965, -73.943498], [40.799311, -73.943243], [40.799312, -73.943243], [40.799312, -73.943242], [40.799313, -73.943241], [40.800937, -73.941107], [40.800937, -73.941106], [40.800938, -73.941105], [40.800938, -73.941104], [40.800939, -73.941103], [40.800939, -73.941102], [40.800939, -73.941101], [40.800939, -73.941099], [40.800939, -73.941098], [40.800939, -73.941097], [40.800939, -73.941096], [40.800939, -73.941095], [40.800939, -73.941094], [40.800938, -73.941093], [40.800904, -73.941006], [40.800904, -73.941005], [40.800903, -73.941004], [40.800903, -73.941003], [40.800902, -73.941002], [40.800901, -73.941001]]"
5441efe4-f21a-4f89-b1b6-07832b5d7e20,Crime Cluster 123,40.756868,-73.97115,0.207,"[[40.75661, -73.968718], [40.756609, -73.968717], [40.756608, -73.968717], [40.756608, -73.968716], [40.756607, -73.968716], [40.756606, -73.968715], [40.756605, -73.968715], [40.756604, -73.968715], [40.756603, -73.968715], [40.756602, -73.968715], [40.756601, -73.968716], [40.756601, -73.968716], [40.7566, -73.968717], [40.756599, -73.968717], [40.756598, -73.968718], [40.756598, -73.968719], [40.756597, -73.96872], [40.756596, -73.968721], [40.755501, -73.970982], [40.755501, -73.970983], [40.755501, -73.970984], [40.7555, -73.970985], [40.7555, -73.970986], [40.7555, -73.970987], [40.7555, -73.970988], [40.7555, -73.970989], [40.7555, -73.970991], [40.7555, -73.970992], [40.755501, -73.970993], [40.755501, -73.970994], [40.756176, -73.972597], [40.756177, -73.972598], [40.756177, -73.972599], [40.756178, -73.9726], [40.756178, -73.9726], [40.756179, -73.972601], [40.75618, -73.972602], [40.756181, -73.972602], [40.756182, -73.972602], [40.756182, -73.972603], [40.756183, -73.972603], [40.756184, -73.972603], [40.756185, -73.972603], [40.756186, -73.972603], [40.756187, -73.972602], [40.756188, -73.972602], [40.756188, -73.972601], [40.757129, -73.971917], [40.757129, -73.971917], [40.757441, -73.971689], [40.757441, -73.971689], [40.758378, -73.971004], [40.758379, -73.971003], [40.758379, -73.971002], [40.75838, -73.971001], [40.758381, -73.971001], [40.758381, -73.971], [40.758382, -73.970999], [40.758382, -73.970998], [40.758382, -73.970997], [40.758382, -73.970996], [40.758383, -73.970994], [40.758383, -73.970993], [40.758383, -73.970992], [40.758382, -73.970991], [40.758382, -73.97099], [40.758382, -73.970989], [40.758382, -73.970988], [40.758381, -73.970987], [40.758381, -73.970986], [40.75838, -73.970985], [40.757395, -73.969613], [40.757394, -73.969612]]"
